exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00001289501.1	chr4	103,038,069	103,039,341	-	ENSMUSG00000035126.19	Dnai4	-0.397434098	-3.624757626	0.00048935443135	0.010666616
ENSMUSE00000780172.1	chr12	103,321,142	103,321,674	-	ENSMUSG00000021200.14	Asb2	-0.355717926	-3.624692538	0.00048946121025	0.010666616
ENSMUSE00001307737.1	chr12	103,321,146	103,321,674	-	ENSMUSG00000021200.14	Asb2	-0.355717926	-3.624692538	0.00048946121025	0.010666616
ENSMUSE00001424532.1	chr13	115,101,471	115,101,624	-	ENSMUSG00000114470.1	Gm49395	-0.475400726	-3.624518355	0.00048974707329	0.010669647
ENSMUSE00000809687.1	chr12	75,962,518	75,962,673	+	ENSMUSG00000063450.14	Syne2	-0.519810915	-3.624478220	0.00048981296436	0.010670283
ENSMUSE00000225380.4	chr13	73,636,357	73,636,536	+	ENSMUSG00000021611.9	Tert	-0.521770019	-3.624235146	0.00049021220374	0.010676581
ENSMUSE00000164773.1	chr2	25,363,806	25,363,999	-	ENSMUSG00000026956.15	Uap1l1	0.282285038	3.623819376	0.00049089580525	0.010682669
ENSMUSE00000171417.1	chr2	157,150,669	157,150,833	-	ENSMUSG00000027641.13	Rbl1	-0.301416561	-3.623903296	0.00049075775224	0.010682669
ENSMUSE00000319115.6	chr3	102,086,415	102,086,872	+	ENSMUSG00000027861.13	Casq2	-0.570193617	-3.623823662	0.00049088875339	0.010682669
ENSMUSE00000675826.1	chr7	30,552,208	30,552,272	-	ENSMUSG00000036864.16	Proser3	-0.411417878	-3.623862882	0.00049082423171	0.010682669
ENSMUSE00001274697.1	chr6	29,482,634	29,482,940	-	ENSMUSG00000059022.15	Kcp	-0.257082018	-3.623694046	0.00049110204817	0.010684758
ENSMUSE00000240242.3	chr7	31,037,821	31,037,928	-	ENSMUSG00000009687.14	Fxyd5	-0.275241094	-3.622793180	0.00049258693270	0.010707697
ENSMUSE00001207039.1	chr11	101,502,481	101,502,558	-	ENSMUSG00000017146.12	Brca1	-0.357849674	-3.622812887	0.00049255440380	0.010707697
ENSMUSE00000677217.1	chr7	6,331,141	6,331,285	-	ENSMUSG00000030443.16	Zfp583	0.349298076	3.622410953	0.00049321823733	0.010716368
ENSMUSE00001060536.1	chr19	12,577,090	12,577,170	+	ENSMUSG00000024691.13	Fam111a	-0.397097862	-3.622122538	0.00049369510545	0.010723524
ENSMUSE00000654190.2	chr11	44,617,317	44,618,312	+	ENSMUSG00000057098.14	Ebf1	-0.260785536	-3.621721517	0.00049435888654	0.010732969
ENSMUSE00001226354.1	chr18	77,002,431	77,002,549	-	ENSMUSG00000025420.13	Katnal2	-0.594773878	-3.621625101	0.00049451860295	0.010734996
ENSMUSE00000195510.1	chr6	124,908,377	124,908,652	-	ENSMUSG00000030124.2	Lag3	0.317567460	3.621153723	0.00049530016014	0.010745545
ENSMUSE00001285778.1	chr13	55,505,934	55,506,168	-	ENSMUSG00000021493.15	Pdlim7	-0.295420973	-3.621051003	0.00049547062891	0.010746838
ENSMUSE00000710843.1	chr14	66,356,269	66,356,349	+	ENSMUSG00000022044.14	Stmn4	-0.296389345	-3.620949542	0.00049563906149	0.010748888
ENSMUSE00001430705.1	chr15	36,210,462	36,210,821	+	ENSMUSG00000037617.12	Spag1	-0.416809166	-3.620921459	0.00049568569235	0.010749098
ENSMUSE00001262994.1	chr3	97,173,803	97,173,898	+	ENSMUSG00000028093.15	Acp6	-0.272429974	-3.620586453	0.00049624226428	0.010757156
ENSMUSE00000581990.1	chr8	70,583,872	70,583,996	+	ENSMUSG00000070002.7	Ell	0.250977761	3.620248231	0.00049680478081	0.010761965
ENSMUSE00001221053.1	chr2	121,176,528	121,176,584	+	ENSMUSG00000027263.12	Tubgcp4	-0.288580791	-3.619974208	0.00049726096866	0.010763132
ENSMUSE00000712194.1	chr9	50,696,727	50,696,758	-	ENSMUSG00000032064.17	Dixdc1	0.624062216	3.619859128	0.00049745266963	0.010765598
ENSMUSE00000444638.1	chr11	11,761,219	11,761,353	+	ENSMUSG00000018654.17	Ikzf1	-0.269377342	-3.619771301	0.00049759901936	0.010765598
ENSMUSE00000681154.1	chr11	11,761,219	11,761,424	+	ENSMUSG00000018654.17	Ikzf1	-0.269377342	-3.619771301	0.00049759901936	0.010765598
ENSMUSE00000270821.1	chr2	32,981,361	32,981,567	-	ENSMUSG00000026791.14	Slc2a8	0.272697536	3.618723414	0.00049934831252	0.010794714
ENSMUSE00001421805.1	chr13	112,987,804	112,989,076	+	ENSMUSG00000042417.5	Ccno	0.502774785	3.617896363	0.00050073307056	0.010818630
ENSMUSE00000630796.1	chr1	12,796,766	12,797,005	+	ENSMUSG00000016918.15	Sulf1	-0.284290781	-3.617460165	0.00050146487754	0.010825179
ENSMUSE00001266382.1	chr4	52,442,253	52,442,402	+	ENSMUSG00000028312.19	Smc2	-0.279049424	-3.617465269	0.00050145630833	0.010825179
ENSMUSE00000883864.1	chr11	83,410,072	83,410,591	+	ENSMUSG00000020684.14	Rasl10b	0.499499015	3.617125676	0.00050202673476	0.010833287
ENSMUSE00000724465.1	chr7	139,984,729	139,985,430	-	ENSMUSG00000025473.16	Adam8	-0.500300827	-3.616787682	0.00050259508539	0.010842333
ENSMUSE00000836151.1	chr16	44,367,651	44,367,748	+	ENSMUSG00000043065.12	Spice1	-0.344160849	-3.616324273	0.00050337531981	0.010854334
ENSMUSE00000795967.1	chr11	115,429,886	115,430,041	+	ENSMUSG00000016940.18	Kctd2	0.334662886	3.616228231	0.00050353716760	0.010855409
ENSMUSE00000940262.1	chr15	65,790,140	65,791,351	+	ENSMUSG00000015002.18	Efr3a	0.405739979	3.615608088	0.00050458340952	0.010870711
ENSMUSE00000903496.1	chr1	57,774,162	57,774,563	+	ENSMUSG00000038305.15	Spats2l	-0.420958757	-3.615369503	0.00050498647434	0.010877581
ENSMUSE00000516169.2	chr15	102,305,898	102,306,036	+	ENSMUSG00000058290.4	Espl1	-0.407856093	-3.615179107	0.00050530834745	0.010877790
ENSMUSE00001296186.1	chr5	45,676,592	45,676,741	+	ENSMUSG00000015880.13	Ncapg	-0.295198639	-3.615052113	0.00050552314525	0.010881283
ENSMUSE00001199180.1	chr14	52,160,106	52,161,399	+	ENSMUSG00000057132.16	Rpgrip1	-0.278452921	-3.615015606	0.00050558490959	0.010881807
ENSMUSE00001231233.1	chr2	136,947,042	136,947,249	+	ENSMUSG00000027281.16	Slx4ip	-0.661666636	-3.614908096	0.00050576684048	0.010884917
ENSMUSE00000443486.3	chr8	36,489,044	36,489,245	+	ENSMUSG00000039620.17	Trmt9b	0.257169861	3.612328590	0.00051015061070	0.010940398
ENSMUSE00001359227.1	chr5	149,184,448	149,184,489	-	ENSMUSG00000066551.12	Hmgb1	0.336885540	3.611655385	0.00051130061145	0.010956980
ENSMUSE00001012707.1	chr2	177,948,170	177,948,230	-	ENSMUSG00000078862.10	Gm14326	0.283156488	3.611624232	0.00051135388847	0.010957314
ENSMUSE00000509642.1	chr18	23,038,558	23,038,656	-	ENSMUSG00000041923.15	Nol4	-0.255510406	-3.611103172	0.00051224576410	0.010971375
ENSMUSE00000901120.1	chr8	68,904,506	68,904,567	+	ENSMUSG00000015568.16	Lpl	0.257997647	3.610889891	0.00051261125344	0.010977786
ENSMUSE00000450583.3	chr5	111,585,834	111,587,945	+	ENSMUSG00000052848.7	C130026L21Rik	-0.364630316	-3.607628405	0.00051823119936	0.011064731
ENSMUSE00000961232.1	chr7	65,952,919	65,952,984	+	ENSMUSG00000030513.14	Pcsk6	0.290841090	3.607159015	0.00051904480947	0.011075597
ENSMUSE00000700551.2	chr17	28,583,324	28,583,593	+	ENSMUSG00000062252.9	Lhfpl5	-0.267181813	-3.606796524	0.00051967395818	0.011084955
ENSMUSE00000790763.2	chr6	61,819,508	61,820,582	+	ENSMUSG00000039578.17	Ccser1	-0.278755042	-3.606705715	0.00051983168163	0.011087506
ENSMUSE00001232758.1	chr9	120,560,481	120,560,753	+	ENSMUSG00000041608.8	Entpd3	-0.254886545	-3.605553827	0.00052183630477	0.011118030
ENSMUSE00000834024.1	chr18	50,053,518	50,053,660	-	ENSMUSG00000086600.8	C030005K06Rik	0.422003102	3.605436455	0.00052204097754	0.011121576
ENSMUSE00000174736.3	chr3	115,120,894	115,121,000	+	ENSMUSG00000027965.15	Olfm3	-0.265537069	-3.605286901	0.00052230187934	0.011125268
ENSMUSE00001355089.1	chr9	110,624,872	110,625,226	-	ENSMUSG00000056724.15	Nbeal2	-0.294057781	-3.604853462	0.00052305872652	0.011129398
ENSMUSE00000168936.1	chr2	127,803,018	127,803,124	-	ENSMUSG00000027379.13	Bub1	-0.293178530	-3.604606723	0.00052349003320	0.011130431
ENSMUSE00001400625.1	chr9	57,602,104	57,602,461	-	ENSMUSG00000039714.9	Cplx3	0.426857722	3.604686263	0.00052335095859	0.011130431
ENSMUSE00000661198.1	chr11	103,101,380	103,101,658	-	ENSMUSG00000020937.14	Plcd3	0.342763539	3.604406237	0.00052384073678	0.011134631
ENSMUSE00000727122.1	chr12	65,154,719	65,155,094	-	ENSMUSG00000047534.17	Mis18bp1	-0.335464653	-3.604140725	0.00052430552928	0.011138811
ENSMUSE00000733587.1	chr6	30,693,637	30,693,693	-	ENSMUSG00000029790.16	Cep41	-0.318981370	-3.603891925	0.00052474142359	0.011144815
ENSMUSE00000483857.4	chr6	30,693,637	30,693,695	-	ENSMUSG00000029790.16	Cep41	-0.318981370	-3.603891925	0.00052474142359	0.011144815
ENSMUSE00000701793.1	chr6	30,693,637	30,693,700	-	ENSMUSG00000029790.16	Cep41	-0.318981370	-3.603891925	0.00052474142359	0.011144815
ENSMUSE00000829130.1	chr9	58,230,391	58,230,628	-	ENSMUSG00000036986.16	Pml	-0.623465748	-3.603835493	0.00052484033898	0.011146040
ENSMUSE00000232492.1	chr19	16,639,990	16,640,113	-	ENSMUSG00000046230.11	Vps13a	-0.271269212	-3.603709725	0.00052506085314	0.011148342
ENSMUSE00001253692.1	chr10	69,986,083	69,988,632	+	ENSMUSG00000069601.14	Ank3	-0.259694448	-3.603535173	0.00052536704667	0.011151587
ENSMUSE00000258007.1	chr12	103,604,967	103,605,060	+	ENSMUSG00000021209.12	Ppp4r4	0.250608452	3.603212152	0.00052593412659	0.011160365
ENSMUSE00000632322.1	chr7	127,613,953	127,614,433	-	ENSMUSG00000045639.14	Zfp629	0.357098075	3.603121227	0.00052609385562	0.011161425
ENSMUSE00001369685.1	chr6	49,036,665	49,036,792	+	ENSMUSG00000029816.10	Gpnmb	0.727131786	3.602158065	0.00052778867134	0.011180953
ENSMUSE00000467026.1	chrX	6,877,177	6,877,281	+	ENSMUSG00000062393.13	Dgkk	-0.475454724	-3.602177558	0.00052775431955	0.011180953
ENSMUSE00000611602.4	chr10	75,636,706	75,637,370	-	ENSMUSG00000006342.15	Susd2	-0.499472365	-3.601135444	0.00052959377765	0.011210814
ENSMUSE00001406977.1	chr10	75,636,707	75,637,370	-	ENSMUSG00000006342.15	Susd2	-0.499472365	-3.601135444	0.00052959377765	0.011210814
ENSMUSE00001407973.1	chr10	75,636,708	75,637,370	-	ENSMUSG00000006342.15	Susd2	-0.499472365	-3.601135444	0.00052959377765	0.011210814
ENSMUSE00000119394.3	chr13	73,648,288	73,648,416	+	ENSMUSG00000021611.9	Tert	-0.335975650	-3.600211178	0.00053123030734	0.011231771
ENSMUSE00001414441.1	chr13	73,648,185	73,648,416	+	ENSMUSG00000021611.9	Tert	-0.335975650	-3.600211178	0.00053123030734	0.011231771
ENSMUSE00000583574.1	chr9	95,922,748	95,922,907	+	ENSMUSG00000032409.15	Atr	-0.261206104	-3.600093745	0.00053143857851	0.011234540
ENSMUSE00000598247.1	chr5	75,961,734	75,961,845	-	ENSMUSG00000062960.10	Kdr	-0.285144736	-3.600006792	0.00053159284446	0.011235365
ENSMUSE00000745128.1	chr4	43,497,881	43,498,029	-	ENSMUSG00000051517.14	Arhgef39	-0.476071857	-3.599095170	0.00053321272744	0.011258950
ENSMUSE00001272302.1	chr12	109,743,666	109,743,851	+	ENSMUSG00000097391.8	Mirg	-0.317679617	-3.598749683	0.00053382785403	0.011269484
ENSMUSE00000842713.1	chr5	110,525,044	110,525,126	+	ENSMUSG00000048215.14	A630023P12Rik	-0.861447037	-3.598393407	0.00053446289342	0.011279615
ENSMUSE00000418205.2	chr17	56,462,104	56,462,216	-	ENSMUSG00000013236.17	Ptprs	0.439375025	3.598287485	0.00053465183148	0.011282783
ENSMUSE00000729880.1	chr15	76,689,181	76,689,494	+	ENSMUSG00000033819.16	Ppp1r16a	-0.266423071	-3.597332357	0.00053635839599	0.011314691
ENSMUSE00000119769.3	chr13	98,029,377	98,029,437	-	ENSMUSG00000021662.11	Arhgef28	0.279632301	3.597122715	0.00053673366192	0.011318811
ENSMUSE00001019190.1	chr3	40,846,970	40,847,136	+	ENSMUSG00000037818.16	Abhd18	0.274988621	3.595357549	0.00053990324999	0.011361449
ENSMUSE00001356690.1	chr1	139,487,207	139,487,396	+	ENSMUSG00000033952.14	Aspm	-0.313833688	-3.595156450	0.00054026547391	0.011366110
ENSMUSE00001318619.1	chr1	155,218,271	155,218,387	-	ENSMUSG00000033722.9	BC034090	-0.370509647	-3.595147796	0.00054028106640	0.011366110
ENSMUSE00000738929.1	chr7	6,331,153	6,331,250	-	ENSMUSG00000030443.16	Zfp583	0.359184135	3.594207824	0.00054197726623	0.011392108
ENSMUSE00000316404.3	chr14	55,623,164	55,623,213	+	ENSMUSG00000002324.8	Rec8	-0.284035926	-3.593720460	0.00054285871079	0.011399719
ENSMUSE00001382365.1	chr8	44,934,712	44,935,159	-	ENSMUSG00000110409.1	Gm9908	0.416982532	3.593576495	0.00054311934592	0.011402722
ENSMUSE00000792163.1	chr3	100,947,463	100,947,568	-	ENSMUSG00000033222.16	Ttf2	-0.335017133	-3.593205966	0.00054379069721	0.011414345
ENSMUSE00001414770.1	chr13	62,738,543	62,739,098	-	ENSMUSG00000074863.5	Platr25	-0.428099597	-3.591224482	0.00054739426833	0.011472219
ENSMUSE00000439529.1	chr2	40,647,087	40,647,248	-	ENSMUSG00000049252.17	Lrp1b	-0.272909864	-3.590754585	0.00054825214779	0.011479442
ENSMUSE00000838704.1	chr18	50,046,182	50,046,650	-	ENSMUSG00000086600.8	C030005K06Rik	0.437186968	3.590243619	0.00054918645047	0.011488628
ENSMUSE00001374694.1	chr7	38,268,605	38,268,722	-	ENSMUSG00000030423.7	Pop4	0.292259533	3.590148723	0.00054936013531	0.011490608
ENSMUSE00000646888.3	chr14	118,874,192	118,875,489	+	ENSMUSG00000022132.15	Cldn10	0.285884662	3.589910886	0.00054979566610	0.011495983
ENSMUSE00000279501.3	chr17	66,149,031	66,149,099	+	ENSMUSG00000035842.10	Ddx11	-0.458545896	-3.589575503	0.00055041038141	0.011500168
ENSMUSE00000336676.1	chr16	48,997,371	48,997,518	+	ENSMUSG00000033031.13	Cip2a	-0.291948644	-3.589469964	0.00055060395601	0.011503386
ENSMUSE00001264626.1	chr12	65,154,719	65,154,849	-	ENSMUSG00000047534.17	Mis18bp1	-0.333818041	-3.589132388	0.00055122355337	0.011513022
ENSMUSE00000741542.1	chr12	65,154,718	65,154,849	-	ENSMUSG00000047534.17	Mis18bp1	-0.333818041	-3.589132388	0.00055122355337	0.011513022
ENSMUSE00000264945.3	chr9	27,331,651	27,331,812	+	ENSMUSG00000034275.18	Igsf9b	-0.401003057	-3.588320738	0.00055271599008	0.011536063
ENSMUSE00001298768.1	chr9	105,300,062	105,300,140	-	ENSMUSG00000035032.12	Nek11	-0.504486693	-3.588343287	0.00055267447600	0.011536063
ENSMUSE00000760474.1	chr13	81,579,041	81,579,850	-	ENSMUSG00000069170.14	Adgrv1	0.321830331	3.588316701	0.00055272342227	0.011536063
ENSMUSE00000219420.3	chr9	64,160,821	64,160,976	-	ENSMUSG00000032400.18	Zwilch	-0.312028055	-3.587914804	0.00055346384327	0.011546545
ENSMUSE00000359736.1	chr11	102,906,496	102,906,581	-	ENSMUSG00000051378.10	Kif18b	-0.311816322	-3.587807377	0.00055366191774	0.011549390
ENSMUSE00001308247.1	chr9	58,229,355	58,229,407	-	ENSMUSG00000036986.16	Pml	-0.357204502	-3.586023120	0.00055696156662	0.011596221
ENSMUSE00000816420.1	chr4	155,650,657	155,651,133	-	ENSMUSG00000029061.2	Mmp23	-0.632944894	-3.585474348	0.00055798015965	0.011607871
ENSMUSE00000636372.1	chr3	114,095,201	114,095,293	+	ENSMUSG00000027966.20	Col11a1	-0.371550240	-3.585216931	0.00055845856776	0.011614185
ENSMUSE00000412942.5	chr1	121,527,413	121,528,465	-	ENSMUSG00000050534.8	Htr5b	0.575186595	3.585037370	0.00055879251076	0.011617707
ENSMUSE00000747668.1	chr4	130,926,105	130,926,345	+	ENSMUSG00000028581.17	Laptm5	0.284442173	3.584926092	0.00055899955722	0.011619519
ENSMUSE00000515384.2	chr17	71,517,544	71,517,633	-	ENSMUSG00000024056.10	Ndc80	-0.278995923	-3.583227603	0.00056216884946	0.011667050
ENSMUSE00000778343.1	chr4	117,174,949	117,175,008	-	ENSMUSG00000028678.13	Kif2c	-0.336720496	-3.583128427	0.00056235443213	0.011667571
ENSMUSE00001319541.1	chr9	41,612,560	41,612,729	+	ENSMUSG00000074415.14	Mir100hg	0.278963595	3.583129059	0.00056235325008	0.011667571
ENSMUSE00000218750.3	chr9	58,151,879	58,152,042	+	ENSMUSG00000032327.14	Stra6	-0.344315843	-3.582964151	0.00056266195930	0.011672859
ENSMUSE00000494615.6	chr3	152,236,982	152,237,579	-	ENSMUSG00000039103.12	Nexn	-0.278053474	-3.582913278	0.00056275722727	0.011673429
ENSMUSE00000724924.1	chr15	35,114,938	35,114,958	-	ENSMUSG00000022329.15	Stk3	0.338863002	3.582833111	0.00056290738404	0.011675711
ENSMUSE00001374735.1	chr7	19,162,457	19,162,693	-	ENSMUSG00000030406.7	Gipr	-0.261853807	-3.582454123	0.00056361775857	0.011685005
ENSMUSE00000803717.1	chr3	97,167,987	97,168,452	+	ENSMUSG00000028093.15	Acp6	-0.265206119	-3.581994630	0.00056448017117	0.011699154
ENSMUSE00000127445.3	chr15	97,982,916	97,982,969	-	ENSMUSG00000022483.17	Col2a1	0.468193843	3.581830349	0.00056478880914	0.011704717
ENSMUSE00000809454.1	chr11	90,387,923	90,388,121	-	ENSMUSG00000003949.16	Hlf	0.293836779	3.581726678	0.00056498366087	0.011707921
ENSMUSE00001377118.1	chr8	4,325,233	4,327,693	+	ENSMUSG00000023235.14	Ccl25	0.250488835	3.581211511	0.00056595287224	0.011719654
ENSMUSE00000424649.1	chr1	169,528,736	169,528,811	-	ENSMUSG00000026683.14	Nuf2	-0.332659992	-3.581043776	0.00056626878038	0.011722856
ENSMUSE00000200444.3	chr7	86,756,938	86,757,031	-	ENSMUSG00000001773.14	Folh1	0.642073590	3.580711667	0.00056689475998	0.011732474
ENSMUSE00001346663.1	chr3	152,237,651	152,238,022	-	ENSMUSG00000039103.12	Nexn	-0.269439324	-3.580621595	0.00056706464763	0.011735155
ENSMUSE00001466602.1	chr11	100,620,026	100,620,178	-	ENSMUSG00000014195.16	Dnajc7	0.364697383	3.580470031	0.00056735062343	0.011738567
ENSMUSE00001307351.1	chr4	126,587,558	126,587,685	+	ENSMUSG00000042489.15	Clspn	-0.284703046	-3.579560604	0.00056906943476	0.011761577
ENSMUSE00000364510.9	chr9	46,229,805	46,230,466	+	ENSMUSG00000032083.8	Apoa1	0.294078162	3.579237126	0.00056968199400	0.011770891
ENSMUSE00001385733.1	chr19	11,818,692	11,818,721	-	ENSMUSG00000041488.16	Stx3	0.306737856	3.578997619	0.00057013594317	0.011776817
ENSMUSE00000478641.2	chr9	87,221,098	87,221,325	-	ENSMUSG00000056919.9	Cep162	-0.258596625	-3.578603494	0.00057088369419	0.011785672
ENSMUSE00001445534.1	chr17	7,259,111	7,259,389	+	ENSMUSG00000023809.10	Rps6ka2	0.529168745	3.578156517	0.00057173284167	0.011795956
ENSMUSE00000990799.1	chr11	68,954,418	68,955,074	-	ENSMUSG00000052921.13	Arhgef15	-0.293048569	-3.577965936	0.00057209526388	0.011798958
ENSMUSE00000403345.3	chr11	68,954,418	68,955,073	-	ENSMUSG00000052921.13	Arhgef15	-0.293048569	-3.577965936	0.00057209526388	0.011798958
ENSMUSE00000350467.5	chr3	5,398,661	5,404,063	+	ENSMUSG00000025255.18	Zfhx4	-0.264355914	-3.576962317	0.00057400740393	0.011819951
ENSMUSE00001180833.1	chr9	41,612,560	41,612,763	+	ENSMUSG00000074415.14	Mir100hg	0.274070005	3.576659797	0.00057458496576	0.011827657
ENSMUSE00000259459.2	chr3	152,237,665	152,238,022	-	ENSMUSG00000039103.12	Nexn	-0.268557788	-3.576449597	0.00057498659839	0.011830794
ENSMUSE00001430477.1	chr14	103,441,551	103,443,596	+	ENSMUSG00000115099.1	1700087I21Rik	0.265198506	3.576409708	0.00057506284418	0.011830794
ENSMUSE00000229690.1	chr19	17,563,782	17,563,897	-	ENSMUSG00000024713.16	Pcsk5	0.279906587	3.576273264	0.00057532372479	0.011833650
ENSMUSE00001010562.1	chr7	46,109,541	46,109,643	-	ENSMUSG00000040136.10	Abcc8	-0.266812451	-3.575885619	0.00057606551084	0.011843044
ENSMUSE00000439572.1	chr2	40,699,512	40,699,631	-	ENSMUSG00000049252.17	Lrp1b	-0.374669981	-3.575744914	0.00057633498387	0.011844397
ENSMUSE00000771862.1	chr2	40,699,512	40,699,776	-	ENSMUSG00000049252.17	Lrp1b	-0.374669981	-3.575744914	0.00057633498387	0.011844397
ENSMUSE00000437789.1	chr15	99,080,866	99,080,949	+	ENSMUSG00000032783.9	Troap	-0.348662176	-3.575145449	0.00057748439809	0.011861907
ENSMUSE00000821269.1	chr11	52,004,254	52,004,327	+	ENSMUSG00000020389.19	Cdkl3	0.288567070	3.574745449	0.00057825256392	0.011872897
ENSMUSE00001282733.1	chr5	34,503,537	34,503,827	-	ENSMUSG00000059866.13	Tnip2	0.262412534	3.574600981	0.00057853023983	0.011875840
ENSMUSE00000205346.1	chr7	135,705,610	135,705,785	-	ENSMUSG00000031004.8	Mki67	-0.336376841	-3.574508397	0.00057870825875	0.011875840
ENSMUSE00000723672.1	chr5	136,110,932	136,111,316	+	ENSMUSG00000004952.13	Rasa4	-0.390103339	-3.574312515	0.00057908506864	0.011881121
ENSMUSE00000758755.1	chr11	40,722,837	40,723,586	-	ENSMUSG00000020330.16	Hmmr	-0.290271238	-3.573889003	0.00057990055432	0.011893299
ENSMUSE00000136509.3	chr17	53,641,193	53,641,299	+	ENSMUSG00000000708.14	Kat2b	0.269704902	3.573139799	0.00058134583277	0.011905546
ENSMUSE00000877202.2	chr17	56,771,027	56,772,134	+	ENSMUSG00000090273.3	Prr22	-0.463891041	-3.572985075	0.00058164473445	0.011908186
ENSMUSE00000200690.3	chr7	30,414,342	30,414,368	+	ENSMUSG00000030579.10	Tyrobp	0.274220203	3.572727073	0.00058214347411	0.011914930
ENSMUSE00000634255.6	chr7	66,821,690	66,823,691	+	ENSMUSG00000030510.11	Cers3	0.332291102	3.572612050	0.00058236595496	0.011916440
ENSMUSE00000317991.1	chr6	131,309,883	131,310,064	-	ENSMUSG00000032899.14	Styk1	-0.306460215	-3.572014958	0.00058352215688	0.011928750
ENSMUSE00000771993.1	chr18	50,053,518	50,053,844	-	ENSMUSG00000086600.8	C030005K06Rik	0.415255130	3.571659215	0.00058421204918	0.011937104
ENSMUSE00001455382.1	chr19	4,184,418	4,185,073	-	ENSMUSG00000040247.6	Tbc1d10c	0.371687871	3.570410963	0.00058663889306	0.011973231
ENSMUSE00000222327.1	chr15	64,871,654	64,871,803	-	ENSMUSG00000022376.8	Adcy8	0.343282387	3.569941349	0.00058755438412	0.011983391
ENSMUSE00001328305.1	chr1	105,989,226	105,990,252	-	ENSMUSG00000099843.1	Gm7160	0.333921973	3.569399794	0.00058861180140	0.011998340
ENSMUSE00001456139.1	chr19	4,184,357	4,185,073	-	ENSMUSG00000040247.6	Tbc1d10c	0.372711622	3.567325968	0.00059267775168	0.012057555
ENSMUSE00000203443.1	chr7	110,800,643	110,800,837	+	ENSMUSG00000005686.17	Ampd3	-0.268393484	-3.567161598	0.00059300115111	0.012062446
ENSMUSE00000972171.1	chr7	45,172,892	45,173,002	+	ENSMUSG00000070570.5	Slc17a7	0.253558781	3.566630953	0.00059404634250	0.012073573
ENSMUSE00000792793.1	chr3	100,952,549	100,952,606	-	ENSMUSG00000033222.16	Ttf2	-0.402667457	-3.566335368	0.00059462929914	0.012081763
ENSMUSE00000913273.1	chr8	68,880,657	68,880,840	+	ENSMUSG00000015568.16	Lpl	0.251276291	3.566269104	0.00059476006089	0.012081763
ENSMUSE00000696936.1	chr6	85,451,113	85,451,248	-	ENSMUSG00000030008.9	Pradc1	0.382770762	3.564098113	0.00059905925773	0.012136586
ENSMUSE00001090333.1	chr19	22,885,348	22,885,482	+	ENSMUSG00000052387.16	Trpm3	-0.299586363	-3.563812946	0.00059962615345	0.012143693
ENSMUSE00000188661.3	chr5	123,801,795	123,801,966	+	ENSMUSG00000029414.11	Kntc1	-0.363592316	-3.563669574	0.00059991136185	0.012147292
