jxn_ID	chr	start	end	strand	gencodeID	inGencode	inGencodeStart	inGencodeEnd	Class	isFusion	logFC	t	P.Value	adj.P.Val
chr17:35149400-35149509(-)	chr17	35,149,400	35,149,509	-	ENSMUSG00000024393.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.155457909	-3.641370090	0.000473349625	0.017826170
chr19:26771608-26774172(+)	chr19	26,771,608	26,774,172	+	ENSMUSG00000024921.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.109332214	-3.641349691	0.000473381885	0.017826170
chr14:32048160-32049821(+)	chr14	32,048,160	32,049,821	+	ENSMUSG00000021903.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.935032854	3.641142179	0.000473710161	0.017833022
chr2:129068932-129075855(+)	chr2	129,068,932	129,075,855	+	ENSMUSG00000027394.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107277788	3.641065634	0.000473831307	0.017833783
chrX:135845952-135848677(+)	chrX	135,845,952	135,848,677	+	ENSMUSG00000072964.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.679036709	-3.640570037	0.000474616389	0.017859527
chr16:35750588-35768898(-)	chr16	35,750,588	35,768,898	-	ENSMUSG00000022848.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.091895126	3.640399022	0.000474887584	0.017865926
chr9:22514092-22567704(+)	chr9	22,514,092	22,567,704	+	ENSMUSG00000035919.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.251558303	-3.640304658	0.000475037288	0.017867753
chr6:30494833-30497166(-)	chr6	30,494,833	30,497,166	-	ENSMUSG00000029782.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.151761472	-3.640189581	0.000475219914	0.017870818
chr2:27015608-27017078(+)	chr2	27,015,608	27,017,078	+	ENSMUSG00000015488.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.526106752	3.639923169	0.000475642962	0.017879115
chr8:86714092-86716249(+)	chr8	86,714,092	86,716,249	+	ENSMUSG00000047866.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.145438584	-3.639967865	0.000475571962	0.017879115
chr15:98108659-98112153(+)	chr15	98,108,659	98,112,153	+	ENSMUSG00000033065.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.542064848	-3.639771240	0.000475884376	0.017884385
chr2:165791970-165792803(-)	chr2	165,791,970	165,792,803	-	ENSMUSG00000039671.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.180623811	-3.639497575	0.000476319525	0.017896931
chr1:183318933-183322283(+)	chr1	183,318,933	183,322,283	+	ENSMUSG00000042901.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.121063556	-3.638743734	0.000477520142	0.017927938
chr2:11743756-11747059(-)	chr2	11,743,756	11,747,059	-	ENSMUSG00000058594.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.162242721	-3.638724587	0.000477550673	0.017927938
chr5:30864727-30864814(+)	chr5	30,864,727	30,864,814	+	ENSMUSG00000029166.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.123631668	-3.638812693	0.000477410194	0.017927938
chr6:142639316-142639447(-)	chr6	142,639,316	142,639,447	-	ENSMUSG00000030249.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.379525064	-3.638861543	0.000477332322	0.017927938
chr7:127750066-127750864(+)	chr7	127,750,066	127,750,864	+	ENSMUSG00000030811.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.408686490	3.638348436	0.000478150867	0.017942845
chr9:107783784-107787251(-)	chr9	107,783,784	107,787,251	-	ENSMUSG00000032582.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.149464001	-3.638373532	0.000478110801	0.017942845
chr18:5049493-5058124(+)	chr18	5,049,493	5,058,124	+	ENSMUSG00000024236.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.682589249	3.638176645	0.000478425219	0.017946254
chr7:138870501-138872873(+)	chr7	138,870,501	138,872,873	+	ENSMUSG00000041769.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.109549786	3.638100755	0.000478546463	0.017946254
chr9:67955064-67955666(+)	chr9	67,955,064	67,955,666	+	ENSMUSG00000035284.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.312695834	-3.638118794	0.000478517642	0.017946254
chr10:63018897-63019392(-)	chr10	63,018,897	63,019,392	-	ENSMUSG00000020069.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258000023	-3.637873350	0.000478909948	0.017952288
chr11:5016850-5018015(+)	chr11	5,016,850	5,018,015	+	ENSMUSG00000009090.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.114527432	-3.637872944	0.000478910598	0.017952288
chr12:3772745-3773550(+)	chr12	3,772,745	3,773,550	+	ENSMUSG00000071454.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.347341087	3.637771405	0.000479072982	0.017954566
chr13:58179667-58183181(-)	chr13	58,179,667	58,183,181	-	ENSMUSG00000005312.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.155446821	-3.637290056	0.000479843486	0.017977605
chr8:123829057-123830232(+)	chr8	123,829,057	123,830,232	+	ENSMUSG00000019478.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.132911446	3.637260248	0.000479891239	0.017977605
chr5:30061132-30061967(-)	chr5	30,061,132	30,061,967	-	ENSMUSG00000025747.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258935581	-3.636896098	0.000480474976	0.017993075
chr8:71367368-71367769(+)	chr8	71,367,368	71,367,769	+	ENSMUSG00000002395.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.292836156	3.636875578	0.000480507890	0.017993075
chr11:78284281-78284738(+)	chr11	78,284,281	78,284,738	+	ENSMUSG00000010277.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.124422360	-3.636671097	0.000480835993	0.018001546
chr2:165785737-165787163(-)	chr2	165,785,737	165,787,163	-	ENSMUSG00000039671.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.154881629	-3.636558003	0.000481017552	0.018004528
chr5:130274742-130277932(+)	chr5	130,274,742	130,277,932	+	ENSMUSG00000056310.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.205451830	-3.636489548	0.000481127479	0.018004828
chr7:44543435-44548754(-)	chr7	44,543,435	44,548,754	-	ENSMUSG00000038644.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.437809103	-3.636262774	0.000481491811	0.018014646
chr6:8672422-8737016(-)	chr6	8,672,422	8,737,016	-	ENSMUSG00000062995.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.129729610	3.636166848	0.000481646003	0.018016599
chr14:73162476-73166479(+)	chr14	73,162,476	73,166,479	+	ENSMUSG00000022106.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.800019203	3.635942758	0.000482006390	0.018018635
chr6:47244548-47271139(+)	chr6	47,244,548	47,271,139	+	ENSMUSG00000039419.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.164117847	-3.635945562	0.000482001878	0.018018635
chr7:118695140-118698554(-)	chr7	118,695,140	118,698,554	-	ENSMUSG00000033917.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.095128342	3.636041725	0.000481847197	0.018018635
chr15:89143816-89144140(-)	chr15	89,143,816	89,144,140	-	ENSMUSG00000053137.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.202919004	-3.635524406	0.000482679880	0.018039995
chr16:32828800-32829264(-)	chr16	32,828,800	32,829,264	-	ENSMUSG00000035629.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.184950198	-3.635144730	0.000483291880	0.018052915
chr19:10027636-10028284(+)	chr19	10,027,636	10,028,284	+	ENSMUSG00000024663.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.374784924	-3.635060943	0.000483427035	0.018052915
chr9:64160975-64161370(-)	chr9	64,160,975	64,161,370	-	ENSMUSG00000032400.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.433182561	-3.635056433	0.000483434311	0.018052915
chrX:101408590-101409153(-)	chrX	101,408,590	101,409,153	-	ENSMUSG00000031310.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.158065945	-3.635073777	0.000483406330	0.018052915
chr19:8826099-8826643(+)	chr19	8,826,099	8,826,643	+	ENSMUSG00000071659.4	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.084026122	-3.634983821	0.000483551470	0.018053474
chr15:102460145-102460369(+)	chr15	102,460,145	102,460,369	+	ENSMUSG00000023048.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.211074142	-3.634631787	0.000484119861	0.018067694
chr5:33762601-33769360(-)	chr5	33,762,601	33,769,360	-	ENSMUSG00000005299.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.111490010	3.634621250	0.000484136885	0.018067694
chr11:5990245-5990319(-)	chr11	5,990,245	5,990,319	-	ENSMUSG00000057897.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.074847343	3.634524597	0.000484293056	0.018068969
chr3:34058113-34078774(-)	chr3	34,058,113	34,078,774	-	ENSMUSG00000027679.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.568060638	-3.634469780	0.000484381651	0.018068969
chr4:32827186-32828709(-)	chr4	32,827,186	32,828,709	-	ENSMUSG00000040183.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.224956845	-3.634410256	0.000484477869	0.018068969
chr7:81463911-81464090(-)	chr7	81,463,911	81,464,090	-	ENSMUSG00000062444.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.158387743	-3.634162346	0.000484878805	0.018080105
chr2:29999259-29999913(+)	chr2	29,999,259	29,999,913	+	ENSMUSG00000057738.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.115889827	-3.633875727	0.000485342736	0.018093585
chr8:123834146-123834693(+)	chr8	123,834,146	123,834,693	+	ENSMUSG00000019478.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.113835189	3.633485107	0.000485975686	0.018113360
chr3:108461116-108461195(-)	chr3	108,461,116	108,461,195	-	ENSMUSG00000040412.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.319019184	-3.633113915	0.000486577881	0.018131979
chr7:100441095-100443356(+)	chr7	100,441,095	100,443,356	+	ENSMUSG00000047248.20	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.267885252	-3.632948510	0.000486846450	0.018138162
chr14:79183130-79197411(+)	chr14	79,183,130	79,197,411	+	ENSMUSG00000058997.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.296767297	-3.632096252	0.000488232500	0.018185842
chr3:86093796-86098146(+)	chr3	86,093,796	86,098,146	+	ENSMUSG00000028082.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.278301825	-3.632035083	0.000488332125	0.018185842
chr6:83798096-83798543(+)	chr6	83,798,096	83,798,543	+	ENSMUSG00000034744.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.172172753	-3.631590197	0.000489057282	0.018209009
chr15:99324841-99325240(-)	chr15	99,324,841	99,325,240	-	ENSMUSG00000023008.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.273218486	3.631334917	0.000489473848	0.018216841
chr9:108494926-108495039(+)	chr9	108,494,926	108,495,039	+	ENSMUSG00000006676.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.282321902	-3.631392992	0.000489379051	0.018216841
chr8:70768896-70769061(-)	chr8	70,768,896	70,769,061	-	ENSMUSG00000031834.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.141976703	3.630526795	0.000490794758	0.018262155
chr5:135236421-135237918(+)	chr5	135,236,421	135,237,918	+	ENSMUSG00000002748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.164353397	-3.630431896	0.000490950098	0.018264088
chr17:56423586-56424024(-)	chr17	56,423,586	56,424,024	-	ENSMUSG00000013236.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.088098704	-3.630343268	0.000491095214	0.018265640
chr3:129996395-129996680(-)	chr3	129,996,395	129,996,680	-	ENSMUSG00000001052.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.146965975	-3.630144645	0.000491420579	0.018273895
chr2:174090727-174091481(+)	chr2	174,090,727	174,091,481	+	ENSMUSG00000027522.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.205904141	-3.629982972	0.000491685566	0.018279901
chr7:90399285-90401397(+)	chr7	90,399,285	90,401,397	+	ENSMUSG00000030616.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.394495855	3.629539608	0.000492412953	0.018303092
chr10:63017609-63018040(-)	chr10	63,017,609	63,018,040	-	ENSMUSG00000020069.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.218017744	-3.629375376	0.000492682654	0.018305414
chr9:21700136-21700853(+)	chr9	21,700,136	21,700,853	+	ENSMUSG00000032187.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.140853994	-3.629376497	0.000492680811	0.018305414
chr15:98520424-98521635(-)	chr15	98,520,424	98,521,635	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	-0.445528124	-3.629240570	0.000492904134	0.018309793
chr10:95541377-95541637(+)	chr10	95,541,377	95,541,637	+	ENSMUSG00000074781.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.678148633	3.629078123	0.000493171154	0.018312806
chrX:6894687-6895131(+)	chrX	6,894,687	6,895,131	+	ENSMUSG00000062393.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.689956654	-3.629065105	0.000493192558	0.018312806
chr12:25038549-25051094(+)	chr12	25,038,549	25,051,094	+	ENSMUSG00000036333.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.095336869	-3.628593009	0.000493969373	0.018323209
chr15:77764422-77764504(-)	chr15	77,764,422	77,764,504	-	ENSMUSG00000022443.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.238749032	-3.628749373	0.000493711954	0.018323209
chr2:122744212-122746054(+)	chr2	122,744,212	122,746,054	+	ENSMUSG00000005804.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.121521233	3.628618315	0.000493927704	0.018323209
chr6:93704359-93708003(-)	chr6	93,704,359	93,708,003	-	ENSMUSG00000045095.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.191755189	-3.628785427	0.000493652616	0.018323209
chr9:113901596-113903841(+)	chr9	113,901,596	113,903,841	+	ENSMUSG00000033392.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.105403314	-3.628579689	0.000493991306	0.018323209
chr10:95551492-95552485(-)	chr10	95,551,492	95,552,485	-	ENSMUSG00000020029.6	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.126250149	3.628269664	0.000494502093	0.018327404
chr11:77473410-77473579(-)	chr11	77,473,410	77,473,579	-	ENSMUSG00000037907.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.090788863	3.628259188	0.000494519363	0.018327404
chr5:65594547-65594874(+)	chr5	65,594,547	65,594,874	+	ENSMUSG00000029203.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.079724326	3.628285442	0.000494476086	0.018327404
chr9:21638839-21639217(+)	chr9	21,638,839	21,639,217	+	ENSMUSG00000032187.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.104700263	-3.628410825	0.000494269460	0.018327404
chr11:5960440-5961187(+)	chr11	5,960,440	5,961,187	+	ENSMUSG00000002741.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.529129431	3.627598775	0.000495609144	0.018363506
chr11:100718581-100719914(-)	chr11	100,718,581	100,719,914	-	ENSMUSG00000019173.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.067520070	3.627480043	0.000495805311	0.018363506
chr15:53073463-53075768(-)	chr15	53,073,463	53,075,768	-	ENSMUSG00000061731.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.150749352	3.627518695	0.000495741443	0.018363506
chr15:89269961-89273969(+)	chr15	89,269,961	89,273,969	+	ENSMUSG00000036561.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.133424697	3.627189529	0.000496285606	0.018376087
chr8:105381857-105381940(+)	chr8	105,381,857	105,381,940	+	ENSMUSG00000014782.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.613306498	-3.627045066	0.000496524603	0.018376087
chr9:98425050-98425452(+)	chr9	98,425,050	98,425,452	+	ENSMUSG00000046402.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.220420144	-3.627070450	0.000496482601	0.018376087
chrX:20670872-20671355(+)	chrX	20,670,872	20,671,355	+	ENSMUSG00000001924.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.080246477	-3.627023048	0.000496561040	0.018376087
chr9:99411601-99436880(-)	chr9	99,411,601	99,436,880	-	ENSMUSG00000032470.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.842972479	3.626952796	0.000496677313	0.018376540
chr13:58393364-58393691(-)	chr13	58,393,364	58,393,691	-	ENSMUSG00000021546.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.063049321	-3.626381661	0.000497623542	0.018407695
chr1:171415798-171416134(+)	chr1	171,415,798	171,416,134	+	ENSMUSG00000026641.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.181448024	3.625566574	0.000498976903	0.018453894
chr11:102893585-102894377(-)	chr11	102,893,585	102,894,377	-	ENSMUSG00000020932.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.344024437	3.625495370	0.000499095296	0.018454409
chr5:21955263-21960253(-)	chr5	21,955,263	21,960,253	-	ENSMUSG00000042453.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273291378	-3.625414470	0.000499229841	0.018455521
chr18:63935947-63979319(+)	chr18	63,935,947	63,979,319	+	ENSMUSG00000040560.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.134956993	-3.625266747	0.000499475613	0.018456883
chr9:66520385-66520608(-)	chr9	66,520,385	66,520,608	-	ENSMUSG00000032376.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.151979368	3.625267377	0.000499474564	0.018456883
chr11:90345977-90387785(-)	chr11	90,345,977	90,387,785	-	ENSMUSG00000003949.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.378935169	3.624928369	0.000500039011	0.018469975
chr9:67963188-67964058(+)	chr9	67,963,188	67,964,058	+	ENSMUSG00000035284.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.344451901	-3.624976349	0.000499959088	0.018469975
chr9:65866600-65873098(-)	chr9	65,866,600	65,873,098	-	ENSMUSG00000032386.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.217579478	-3.624022775	0.000501549794	0.018521907
chr4:44347354-44349843(+)	chr4	44,347,354	44,349,843	+	ENSMUSG00000035683.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.349557009	-3.623939824	0.000501688396	0.018523153
chr2:84608415-84608959(-)	chr2	84,608,415	84,608,959	-	ENSMUSG00000034101.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.132060177	-3.623766338	0.000501978389	0.018529988
chr17:80202743-80204121(-)	chr17	80,202,743	80,204,121	-	ENSMUSG00000024097.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.219409831	-3.623664059	0.000502149429	0.018532429
chr18:35251026-35251165(+)	chr18	35,251,026	35,251,165	+	ENSMUSG00000037815.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.134256155	-3.623571697	0.000502303934	0.018534260
chr12:76041529-76041989(+)	chr12	76,041,529	76,041,989	+	ENSMUSG00000063450.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.359138866	-3.623495932	0.000502430707	0.018535066
chr11:65781432-65788135(-)	chr11	65,781,432	65,788,135	-	ENSMUSG00000033352.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.563390512	3.623276642	0.000502797808	0.018544737
chr9:105300139-105300250(-)	chr9	105,300,139	105,300,250	-	ENSMUSG00000035032.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.565750056	-3.623105927	0.000503083767	0.018551411
chr8:72739487-72741473(+)	chr8	72,739,487	72,741,473	+	ENSMUSG00000031622.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.236823927	-3.622945187	0.000503353157	0.018557471
chr16:18898849-18899362(+)	chr16	18,898,849	18,899,362	+	ENSMUSG00000099908.1	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.774921189	3.622836975	0.000503534591	0.018560287
chr1:155221586-155223274(-)	chr1	155,221,586	155,223,274	-	ENSMUSG00000033722.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.690978271	-3.622736231	0.000503703560	0.018562642
chr15:99082704-99082908(+)	chr15	99,082,704	99,082,908	+	ENSMUSG00000032783.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.479365920	-3.622259631	0.000504503650	0.018588250
chr12:8268597-8275807(+)	chr12	8,268,597	8,275,807	+	ENSMUSG00000037669.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.163860779	-3.622031491	0.000504887064	0.018598498
chr7:120960657-120970325(-)	chr7	120,960,657	120,970,325	-	ENSMUSG00000030878.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.219278991	-3.621806661	0.000505265187	0.018608547
chr2:118664022-118677722(+)	chr2	118,664,022	118,677,722	+	ENSMUSG00000074923.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.392761847	3.621616954	0.000505584449	0.018616424
chr16:48943551-48944762(-)	chr16	48,943,551	48,944,762	-	ENSMUSG00000064061.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.237483127	-3.621472084	0.000505828383	0.018621525
chr2:106699534-106744699(+)	chr2	106,699,534	106,744,699	+	ENSMUSG00000016386.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.161273424	-3.620758440	0.000507031655	0.018658047
chr3:119760730-119761702(-)	chr3	119,760,730	119,761,702	-	ENSMUSG00000028134.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	1.101502595	3.620787617	0.000506982406	0.018658047
chr1:59170012-59170436(-)	chr1	59,170,012	59,170,436	-	ENSMUSG00000026024.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.142374961	-3.620437252	0.000507574094	0.018664130
chr11:53773974-53774061(+)	chr11	53,773,974	53,774,061	+	ENSMUSG00000018899.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.632541604	3.620530873	0.000507415925	0.018664130
chr15:80110680-80111598(+)	chr15	80,110,680	80,111,598	+	ENSMUSG00000022415.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.107768489	3.620410350	0.000507619552	0.018664130
chr2:90847362-90849370(+)	chr2	90,847,362	90,849,370	+	ENSMUSG00000027282.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.255807582	3.620527317	0.000507421932	0.018664130
chr6:127146181-127148663(-)	chr6	127,146,181	127,148,663	-	ENSMUSG00000000184.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.202785989	-3.620277531	0.000507844044	0.018668499
chr18:67672767-67675719(-)	chr18	67,672,767	67,675,719	-	ENSMUSG00000024539.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.160421224	-3.620113356	0.000508121666	0.018674819
chr4:134830726-134833197(-)	chr4	134,830,726	134,833,197	-	ENSMUSG00000028826.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.137856761	3.619913095	0.000508460502	0.018683385
chr19:41928112-41931355(-)	chr19	41,928,112	41,931,355	-	ENSMUSG00000034321.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153612867	3.619492680	0.000509172533	0.018705658
chr17:15407697-15414678(+)	chr17	15,407,697	15,414,678	+	ENSMUSG00000014763.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.224667989	-3.619034535	0.000509949543	0.018714746
chr2:157112940-157114221(-)	chr2	157,112,940	157,114,221	-	ENSMUSG00000027639.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.237949894	-3.619165735	0.000509726914	0.018714746
chr4:53541439-53542364(+)	chr4	53,541,439	53,542,364	+	ENSMUSG00000028412.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.225441168	3.619254646	0.000509576096	0.018714746
chr6:4631597-4635745(+)	chr6	4,631,597	4,635,745	+	ENSMUSG00000015189.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.584693780	3.619092027	0.000509851975	0.018714746
chr6:146618710-146619839(-)	chr6	146,618,710	146,619,839	-	ENSMUSG00000040234.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.145358060	3.619075058	0.000509880771	0.018714746
chr2:164948396-164948834(+)	chr2	164,948,396	164,948,834	+	ENSMUSG00000017737.2	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.627522576	-3.618588732	0.000510706700	0.018738640
chr7:110795807-110800642(+)	chr7	110,795,807	110,800,642	+	ENSMUSG00000005686.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.355866141	-3.618521795	0.000510820478	0.018738923
chr11:44551818-44555137(+)	chr11	44,551,818	44,555,137	+	ENSMUSG00000019189.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.121571199	3.618077705	0.000511575947	0.018762741
chr16:91707292-91708828(-)	chr16	91,707,292	91,708,828	-	ENSMUSG00000058240.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.222675857	-3.617465545	0.000512619069	0.018797096
chr1:52126617-52132543(+)	chr1	52,126,617	52,132,543	+	ENSMUSG00000101628.1	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.365429328	-3.617280551	0.000512934694	0.018804767
chr19:29360926-29361796(-)	chr19	29,360,926	29,361,796	-	ENSMUSG00000016495.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.190330593	-3.617037037	0.000513350448	0.018812202
chr2:34224645-34370823(-)	chr2	34,224,645	34,370,823	-	ENSMUSG00000038718.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.179146146	-3.617084751	0.000513268960	0.018812202
chrX:98712469-98714106(-)	chrX	98,712,469	98,714,106	-	ENSMUSG00000031214.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.264058074	-3.616868489	0.000513638396	0.018818850
chr17:25720008-25720599(-)	chr17	25,720,008	25,720,599	-	ENSMUSG00000019214.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.501043091	-3.616635649	0.000514036435	0.018826974
chr9:20645488-20645601(+)	chr9	20,645,488	20,645,601	+	ENSMUSG00000084786.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.379885678	3.616614123	0.000514073250	0.018826974
