transcript_id	transcript_name	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUST00000084695.10	Galt-201	ENSMUSG00000036073.17	Galt	-0.268937993	-3.717651993	0.000377155315	0.0116810164
ENSMUST00000153470.8	Hikeshi-205	ENSMUSG00000062797.14	Hikeshi	-0.180861184	-3.717245842	0.000377669820	0.0116810164
ENSMUST00000053771.13	Phkb-201	ENSMUSG00000036879.15	Phkb	-0.178171512	-3.717395847	0.000377479719	0.0116810164
ENSMUST00000166498.7	Papola-210	ENSMUSG00000021111.15	Papola	-0.245306151	-3.716706989	0.000378353462	0.0116938914
ENSMUST00000199925.4	Sfswap-213	ENSMUSG00000029439.14	Sfswap	-0.120160640	-3.715674428	0.000379666765	0.0117221365
ENSMUST00000048781.3	Pck2-201	ENSMUSG00000040618.7	Pck2	-0.236567942	-3.715798703	0.000379508471	0.0117221365
ENSMUST00000151986.1	Brd2-206	ENSMUSG00000024335.20	Brd2	0.208559285	3.715504374	0.000379883472	0.0117226607
ENSMUST00000028758.7	Itpka-201	ENSMUSG00000027296.7	Itpka	0.190140687	3.714203850	0.000381544677	0.0117616125
ENSMUST00000046332.5	C1qc-201	ENSMUSG00000036896.5	C1qc	0.188905990	3.714014390	0.000381787257	0.0117616125
ENSMUST00000022704.8	Itm2b-201	ENSMUSG00000022108.8	Itm2b	0.082680114	3.713889450	0.000381947309	0.0117616125
ENSMUST00000073556.11	Mdga1-201	ENSMUSG00000043557.16	Mdga1	-0.236533551	-3.714060211	0.000381728576	0.0117616125
ENSMUST00000032462.8	Timp4-201	ENSMUSG00000030317.8	Timp4	0.159539620	3.713432044	0.000382533802	0.0117734958
ENSMUST00000132710.2	Frmd4a-206	ENSMUSG00000026657.17	Frmd4a	0.229018268	3.713153807	0.000382890981	0.0117781756
ENSMUST00000211076.1	Tsg101-208	ENSMUSG00000014402.15	Tsg101	0.283805163	3.712884834	0.000383236570	0.0117781756
ENSMUST00000105321.9	Nfic-203	ENSMUSG00000055053.18	Nfic	0.114151831	3.712844921	0.000383287877	0.0117781756
ENSMUST00000111432.9	Creg1-202	ENSMUSG00000040713.12	Creg1	0.147714034	3.711760205	0.000384684766	0.0118052215
ENSMUST00000156278.7	D430041D05Rik-206	ENSMUSG00000068373.15	D430041D05Rik	0.309283700	3.711537200	0.000384972550	0.0118052215
ENSMUST00000127306.1	Enho-201	ENSMUSG00000028445.7	Enho	0.090043476	3.711659474	0.000384814732	0.0118052215
ENSMUST00000055935.10	Pcdhgc5-201	ENSMUSG00000102543.5	Pcdhgc5	-0.162347165	-3.711968222	0.000384416507	0.0118052215
ENSMUST00000229804.1	Shisa9-205	ENSMUSG00000022494.15	Shisa9	0.602888939	3.711250189	0.000385343235	0.0118104180
ENSMUST00000147377.7	Trp53i11-207	ENSMUSG00000068735.14	Trp53i11	-0.229628833	-3.711037910	0.000385617619	0.0118118709
ENSMUST00000208054.1	Rps17-206	ENSMUSG00000061787.15	Rps17	0.204313717	3.710902196	0.000385793136	0.0118118709
ENSMUST00000067410.13	Dgkk-201	ENSMUSG00000062393.13	Dgkk	-0.339177644	-3.710640262	0.000386132107	0.0118160854
ENSMUST00000049184.8	Ushbp1-201	ENSMUSG00000034911.8	Ushbp1	-0.218187147	-3.710337640	0.000386524084	0.0118178286
ENSMUST00000235341.1	Cuta-203	ENSMUSG00000024194.16	Cuta	0.265611694	3.710285411	0.000386591774	0.0118178286
ENSMUST00000034136.11	Gpt2-201	ENSMUSG00000031700.11	Gpt2	-0.128251106	-3.709985925	0.000386980127	0.0118235422
ENSMUST00000073488.11	Nr1h2-201	ENSMUSG00000060601.13	Nr1h2	-0.257251702	-3.707432276	0.000390306659	0.0119189744
ENSMUST00000224312.1	4833420G17Rik-203	ENSMUSG00000062822.8	4833420G17Rik	-0.257241055	-3.707175337	0.000390642866	0.0119230378
ENSMUST00000189868.6	Mir124-2hg-207	ENSMUSG00000100252.6	Mir124-2hg	0.361794671	3.706963816	0.000390919851	0.0119252904
ENSMUST00000225122.1	9630015K15Rik-201	ENSMUSG00000114284.1	9630015K15Rik	0.399389958	3.706180297	0.000391947490	0.0119380249
ENSMUST00000041415.4	Kcnh3-201	ENSMUSG00000037579.7	Kcnh3	0.211769549	3.706183914	0.000391942740	0.0119380249
ENSMUST00000150324.7	Haghl-211	ENSMUSG00000061046.9	Haghl	0.869977452	3.706262175	0.000391839982	0.0119380249
ENSMUST00000025872.12	4430402I18Rik-201	ENSMUSG00000064202.15	4430402I18Rik	0.254393126	3.705475621	0.000392873919	0.0119600358
ENSMUST00000048957.10	Ptpn13-201	ENSMUSG00000034573.14	Ptpn13	-0.125826234	-3.704672835	0.000393931874	0.0119860256
ENSMUST00000137251.2	Dlx1as-202	ENSMUSG00000084946.2	Dlx1as	-0.223628930	-3.704137816	0.000394638457	0.0120013031
ENSMUST00000198688.4	Nop53-203	ENSMUSG00000041560.12	Nop53	0.099510669	3.703400597	0.000395614056	0.0120247415
ENSMUST00000169172.4	Tbck-202	ENSMUSG00000028030.12	Tbck	-0.098605169	-3.701371374	0.000398311304	0.0121004583
ENSMUST00000091609.10	Cltb-202	ENSMUSG00000047547.14	Cltb	0.065266080	3.700869654	0.000398980887	0.0121145293
ENSMUST00000066386.5	Lysmd1-201	ENSMUSG00000053769.5	Lysmd1	-0.069907470	-3.700466136	0.000399520189	0.0121246321
ENSMUST00000195014.5	Ssr2-207	ENSMUSG00000041355.13	Ssr2	0.069187664	3.700054565	0.000400070970	0.0121350726
ENSMUST00000150852.1	Ndufv1-211	ENSMUSG00000037916.14	Ndufv1	0.330873243	3.699755532	0.000400471601	0.0121409502
ENSMUST00000075280.11	Exosc1-201	ENSMUSG00000034321.14	Exosc1	0.103876794	3.698833934	0.000401708720	0.0121721682
ENSMUST00000026480.12	Ttc4-201	ENSMUSG00000025413.13	Ttc4	-0.140294241	-3.698072033	0.000402734215	0.0121873709
ENSMUST00000030446.14	Urod-201	ENSMUSG00000028684.14	Urod	-0.119069096	-3.698136282	0.000402647641	0.0121873709
ENSMUST00000071081.12	Ociad1-202	ENSMUSG00000029152.13	Ociad1	0.159543370	3.697998456	0.000402833378	0.0121873709
ENSMUST00000034361.9	D230025D16Rik-201	ENSMUSG00000031889.9	D230025D16Rik	0.107270476	3.697766253	0.000403146485	0.0121905598
ENSMUST00000139975.1	Scg5-202	ENSMUSG00000023236.7	Scg5	0.253807301	3.697108912	0.000404034112	0.0122111092
ENSMUST00000048518.15	Parpbp-201	ENSMUSG00000035365.15	Parpbp	-0.117504259	-3.696689002	0.000404602102	0.0122219821
ENSMUST00000084170.11	Phactr4-201	ENSMUSG00000066043.13	Phactr4	-0.214018829	-3.695847527	0.000405742611	0.0122408928
ENSMUST00000231643.1	Ube2l3-203	ENSMUSG00000038965.17	Ube2l3	0.172457769	3.695882328	0.000405695383	0.0122408928
ENSMUST00000088874.9	Hmgb3-203	ENSMUSG00000015217.11	Hmgb3	0.221855676	3.695765607	0.000405853806	0.0122408928
ENSMUST00000195714.1	Gm37305-201	ENSMUSG00000103041.1	Gm37305	0.107896812	3.694654304	0.000407365117	0.0122801648
ENSMUST00000021800.5	Mcur1-201	ENSMUSG00000021371.5	Mcur1	0.130830889	3.694141839	0.000408063844	0.0122949134
ENSMUST00000107749.3	Gabbr2-201	ENSMUSG00000039809.10	Gabbr2	0.123431048	3.693546248	0.000408877345	0.0123131031
ENSMUST00000177342.2	Nrxn1-220	ENSMUSG00000024109.18	Nrxn1	-0.382597503	-3.692406871	0.000410437890	0.0123537595
ENSMUST00000193044.1	Dalrd3-206	ENSMUSG00000019039.14	Dalrd3	0.398051326	3.691245914	0.000412033824	0.0123954389
ENSMUST00000121575.1	Gm12630-201	ENSMUSG00000082969.1	Gm12630	0.422588412	3.690905757	0.000412502545	0.0123962393
ENSMUST00000140596.1	Macf1-210	ENSMUSG00000028649.21	Macf1	-0.226366924	-3.690613804	0.000412905249	0.0123962393
ENSMUST00000148235.7	Cmc2-205	ENSMUSG00000014633.15	Cmc2	-0.168294799	-3.690685751	0.000412805975	0.0123962393
ENSMUST00000227312.1	Carmil3-208	ENSMUSG00000022211.9	Carmil3	-0.234452521	-3.690984928	0.000412393406	0.0123962393
ENSMUST00000146258.1	Itgb3bp-204	ENSMUSG00000028549.17	Itgb3bp	-0.205207594	-3.690253601	0.000413402608	0.0124001933
ENSMUST00000177546.7	1110032A03Rik-209	ENSMUSG00000037971.10	1110032A03Rik	0.527900587	3.690212427	0.000413459497	0.0124001933
ENSMUST00000176966.1	Rpl41-205	ENSMUSG00000093674.7	Rpl41	0.279492864	3.689562693	0.000414358193	0.0124207995
ENSMUST00000222671.1	Gm48653-201	ENSMUSG00000113425.1	Gm48653	-0.189853454	-3.687794993	0.000416812654	0.0124879965
ENSMUST00000204111.1	Smarcad1-205	ENSMUSG00000029920.9	Smarcad1	-0.724812464	-3.687100508	0.000417780732	0.0125042348
ENSMUST00000037115.8	Med30-201	ENSMUSG00000038622.8	Med30	0.087156050	3.687196902	0.000417646236	0.0125042348
ENSMUST00000206857.1	Gipr-203	ENSMUSG00000030406.7	Gipr	-0.263896271	-3.685895496	0.000419465539	0.0125418700
ENSMUST00000112622.7	Huwe1-202	ENSMUSG00000025261.18	Huwe1	-0.174380918	-3.685910546	0.000419444457	0.0125418700
ENSMUST00000186247.6	Ank3-244	ENSMUSG00000069601.14	Ank3	-0.276447480	-3.684661889	0.000421197026	0.0125872286
ENSMUST00000085026.11	Vrk1-203	ENSMUSG00000021115.15	Vrk1	-0.109117160	-3.684508503	0.000421412791	0.0125872677
ENSMUST00000239148.1	Fnbp1l-206	ENSMUSG00000039735.16	Fnbp1l	-0.284704174	-3.684142305	0.000421928346	0.0125962566
ENSMUST00000145327.1	Pcif1-204	ENSMUSG00000039849.6	Pcif1	0.177726807	3.683643089	0.000422632135	0.0126108530
ENSMUST00000211302.1	2310014F06Rik-202	ENSMUSG00000085945.3	2310014F06Rik	-0.183858855	-3.682999176	0.000423541567	0.0126315677
ENSMUST00000209028.1	Gm5113-201	ENSMUSG00000066647.8	Gm5113	0.091580946	3.682556443	0.000424167943	0.0126374056
ENSMUST00000227705.1	Parp2-203	ENSMUSG00000036023.6	Parp2	-0.514070702	-3.682556752	0.000424167506	0.0126374056
ENSMUST00000034240.14	Kifc3-201	ENSMUSG00000031788.14	Kifc3	0.111675276	3.681813878	0.000425220499	0.0126623373
ENSMUST00000234507.1	Mtch1-211	ENSMUSG00000024012.18	Mtch1	-0.156739790	-3.681479535	0.000425695227	0.0126700456
ENSMUST00000106448.8	Eif2b3-203	ENSMUSG00000028683.14	Eif2b3	0.095309720	3.679684388	0.000428252767	0.0127397058
ENSMUST00000153345.1	Klhl13-207	ENSMUSG00000036782.13	Klhl13	-0.520747287	-3.678766533	0.000429566073	0.0127723007
ENSMUST00000178477.8	Nkx2-1-202	ENSMUSG00000001496.15	Nkx2-1	-0.292447729	-3.678159602	0.000430436600	0.0127917040
ENSMUST00000201859.1	Zfp512-205	ENSMUSG00000062761.7	Zfp512	-0.184903599	-3.677907175	0.000430799153	0.0127956829
ENSMUST00000208634.1	Epn1-207	ENSMUSG00000035203.16	Epn1	0.096308120	3.677762894	0.000431006510	0.0127956829
ENSMUST00000203578.2	Arpc4-203	ENSMUSG00000079426.13	Arpc4	0.085414287	3.677199103	0.000431817685	0.0128095719
ENSMUST00000047783.13	Rpgrip1l-201	ENSMUSG00000033282.14	Rpgrip1l	-0.158336502	-3.677134424	0.000431910838	0.0128095719
ENSMUST00000151279.7	Meis2-216	ENSMUSG00000027210.20	Meis2	-0.317459377	-3.676480136	0.000432854234	0.0128310674
ENSMUST00000125304.7	Lman2l-204	ENSMUSG00000001143.13	Lman2l	-0.123496057	-3.675690411	0.000433995524	0.0128531968
ENSMUST00000056355.8	Nat8l-201	ENSMUSG00000048142.9	Nat8l	0.098498575	3.675509251	0.000434257735	0.0128531968
ENSMUST00000135373.7	Trmt9b-202	ENSMUSG00000039620.17	Trmt9b	0.269558168	3.675616425	0.000434102594	0.0128531968
ENSMUST00000032159.6	Cntn3-201	ENSMUSG00000030075.10	Cntn3	0.173709268	3.675308148	0.000434548989	0.0128553346
ENSMUST00000126129.7	Ly6h-203	ENSMUSG00000022577.17	Ly6h	0.417375465	3.674785096	0.000435307384	0.0128712828
ENSMUST00000060989.8	Sorl1-201	ENSMUSG00000049313.8	Sorl1	-0.134665815	-3.674335796	0.000435959850	0.0128824703
ENSMUST00000085939.7	Fxyd6-201	ENSMUSG00000066705.7	Fxyd6	0.093460292	3.674222362	0.000436124723	0.0128824703
ENSMUST00000013338.13	Arih2-201	ENSMUSG00000064145.12	Arih2	0.087750618	3.673437007	0.000437267848	0.0129097393
ENSMUST00000109221.8	B4galt5-201	ENSMUSG00000017929.13	B4galt5	0.087557444	3.672452309	0.000438705153	0.0129456619
ENSMUST00000030453.4	Mmachc-201	ENSMUSG00000028690.4	Mmachc	-0.102194892	-3.671999860	0.000439367073	0.0129579724
ENSMUST00000209963.1	Aldh16a1-206	ENSMUSG00000007833.15	Aldh16a1	-0.160061830	-3.671865457	0.000439563883	0.0129579724
ENSMUST00000105331.7	Map2k2-202	ENSMUSG00000035027.18	Map2k2	-0.117756950	-3.671589730	0.000439967902	0.0129633715
ENSMUST00000139395.7	Actl6b-205	ENSMUSG00000029712.14	Actl6b	-0.127481983	-3.671100883	0.000440685071	0.0129746339
ENSMUST00000077338.11	Dmac2-201	ENSMUSG00000057229.11	Dmac2	-0.125207102	-3.671027885	0.000440792258	0.0129746339
ENSMUST00000033570.5	Igbp1-201	ENSMUSG00000031221.7	Igbp1	0.097071319	3.670728315	0.000441232396	0.0129810792
ENSMUST00000175858.8	Nptxr-203	ENSMUSG00000022421.19	Nptxr	0.199022889	3.670493867	0.000441577148	0.0129847132
ENSMUST00000086112.7	Ap2s1-201	ENSMUSG00000008036.11	Ap2s1	0.081854582	3.670099312	0.000442157911	0.0129887759
ENSMUST00000023352.8	Prkdc-201	ENSMUSG00000022672.8	Prkdc	-0.146983692	-3.670144550	0.000442091287	0.0129887759
ENSMUST00000111306.9	Usp21-203	ENSMUSG00000053483.13	Usp21	0.644213882	3.669635433	0.000442841645	0.0129958523
ENSMUST00000098458.3	Il20rb-201	ENSMUSG00000044244.18	Il20rb	0.232429602	3.669690250	0.000442760795	0.0129958523
ENSMUST00000220517.1	Gm48035-201	ENSMUSG00000113569.1	Gm48035	-0.241299006	-3.669378196	0.000443221233	0.0130004917
ENSMUST00000024987.5	Telo2-201	ENSMUSG00000024170.15	Telo2	-0.397437411	-3.669114877	0.000443610116	0.0130053989
ENSMUST00000132682.7	Setd3-205	ENSMUSG00000056770.15	Setd3	0.128875505	3.668670319	0.000444267398	0.0130181659
ENSMUST00000075843.12	Adgre5-202	ENSMUSG00000002885.14	Adgre5	-0.243697801	-3.667631776	0.000445806504	0.0130464050
ENSMUST00000085453.5	Rasl12-201	ENSMUSG00000041696.14	Rasl12	-0.286963225	-3.667570178	0.000445897951	0.0130464050
ENSMUST00000238473.1	Rian-242	ENSMUSG00000097451.11	Rian	0.151209108	3.667638429	0.000445796629	0.0130464050
ENSMUST00000174172.7	Prc1-210	ENSMUSG00000038943.16	Prc1	-0.282176912	-3.666629008	0.000447297404	0.0130808304
ENSMUST00000021412.8	Psma6-201	ENSMUSG00000021024.14	Psma6	0.074299794	3.666424321	0.000447602312	0.0130832283
ENSMUST00000111295.7	Nit1-202	ENSMUSG00000013997.10	Nit1	-0.167204656	-3.666054938	0.000448153056	0.0130928060
ENSMUST00000062058.4	Lix1l-201	ENSMUSG00000049288.4	Lix1l	-0.125989162	-3.664325551	0.000450740131	0.0131567746
ENSMUST00000236586.1	Fech-208	ENSMUSG00000024588.9	Fech	0.111799176	3.664291668	0.000450790959	0.0131567746
ENSMUST00000174354.7	Gtf2i-222	ENSMUSG00000060261.15	Gtf2i	-0.226824094	-3.664134081	0.000451027431	0.0131571337
ENSMUST00000001825.8	Chordc1-201	ENSMUSG00000001774.8	Chordc1	-0.219001336	-3.663828315	0.000451486596	0.0131639855
ENSMUST00000030839.12	Ctnnbip1-201	ENSMUSG00000028988.13	Ctnnbip1	0.060147419	3.662296359	0.000453793811	0.0132159673
ENSMUST00000020317.7	Pno1-201	ENSMUSG00000020116.7	Pno1	0.095914495	3.662103006	0.000454085807	0.0132159673
ENSMUST00000022518.7	Eef1akmt1-201	ENSMUSG00000021951.7	Eef1akmt1	-0.169196042	-3.662047206	0.000454170108	0.0132159673
ENSMUST00000025034.11	Bak1-201	ENSMUSG00000057789.14	Bak1	0.106524563	3.662178284	0.000453972102	0.0132159673
ENSMUST00000023214.10	Dgat1-201	ENSMUSG00000022555.12	Dgat1	-0.122812411	-3.661565845	0.000454897952	0.0132305875
ENSMUST00000023050.8	Tab1-201	ENSMUSG00000022414.8	Tab1	0.113721100	3.661232978	0.000455401913	0.0132386847
ENSMUST00000130033.7	Tcte2-205	ENSMUSG00000038347.15	Tcte2	-0.301344028	-3.660772151	0.000456100482	0.0132524285
ENSMUST00000038374.12	Pcca-201	ENSMUSG00000041650.15	Pcca	-0.144308000	-3.660156043	0.000457036035	0.0132730411
ENSMUST00000098252.4	Rab6a-202	ENSMUSG00000030704.14	Rab6a	-0.386904532	-3.658894946	0.000458956691	0.0133222280
ENSMUST00000182538.2	Rnasel-204	ENSMUSG00000066800.11	Rnasel	-0.177243768	-3.658017164	0.000460298084	0.0133413706
ENSMUST00000032487.13	Vamp1-201	ENSMUSG00000030337.16	Vamp1	0.305206371	3.658259752	0.000459926999	0.0133413706
ENSMUST00000139731.7	Eral1-203	ENSMUSG00000020832.14	Eral1	0.169263716	3.658086979	0.000460191260	0.0133413706
ENSMUST00000219723.1	Tafa2-203	ENSMUSG00000044071.9	Tafa2	0.138814676	3.657576073	0.000460973550	0.0133543537
ENSMUST00000091288.12	Prnp-201	ENSMUSG00000079037.9	Prnp	0.076306568	3.657391015	0.000461257220	0.0133559793
ENSMUST00000137007.1	Upp2-206	ENSMUSG00000026839.17	Upp2	-0.269151034	-3.656468313	0.000462674080	0.0133845716
ENSMUST00000111127.7	Polr2j-202	ENSMUSG00000039771.13	Polr2j	0.273387159	3.656450962	0.000462700762	0.0133845716
ENSMUST00000040241.14	Ddx19b-201	ENSMUSG00000033658.16	Ddx19b	0.130531474	3.654452367	0.000465784087	0.0134671258
ENSMUST00000074046.12	Elmo2-202	ENSMUSG00000017670.16	Elmo2	-0.121807529	-3.654237688	0.000466116442	0.0134692401
ENSMUST00000068233.10	Kcnmb4-201	ENSMUSG00000054934.10	Kcnmb4	0.077733401	3.654108738	0.000466316184	0.0134692401
ENSMUST00000220458.1	Sirt5-202	ENSMUSG00000054021.6	Sirt5	-0.280903213	-3.653225998	0.000467685725	0.0134955600
ENSMUST00000148278.1	Fopnl-204	ENSMUSG00000022677.15	Fopnl	0.520110408	3.653225003	0.000467687272	0.0134955600
ENSMUST00000027202.8	Sgo2a-201	ENSMUSG00000026039.9	Sgo2a	-0.147179027	-3.652704340	0.000468496857	0.0134990113
ENSMUST00000053426.14	Pptc7-201	ENSMUSG00000038582.15	Pptc7	0.137242229	3.652747020	0.000468430443	0.0134990113
ENSMUST00000100375.10	Poldip3-202	ENSMUSG00000041815.14	Poldip3	0.340186214	3.652879061	0.000468225033	0.0134990113
ENSMUST00000014505.4	Mertk-201	ENSMUSG00000014361.5	Mertk	0.200666507	3.652525525	0.000468775207	0.0135004039
ENSMUST00000151255.1	Sat2-203	ENSMUSG00000069835.10	Sat2	0.153146301	3.651888841	0.000469767567	0.0135223481
ENSMUST00000221370.1	Trim9-208	ENSMUSG00000021071.17	Trim9	0.227384758	3.651138483	0.000470939667	0.0135494421
ENSMUST00000222485.1	Pitrm1-207	ENSMUSG00000021193.10	Pitrm1	-0.126069878	-3.650736859	0.000471568167	0.0135608772
ENSMUST00000033554.4	Gpr165-201	ENSMUSG00000031210.10	Gpr165	-0.215021366	-3.650026981	0.000472681005	0.0135862224
ENSMUST00000123080.6	St6galnac4-202	ENSMUSG00000079442.12	St6galnac4	-0.195732245	-3.649464915	0.000473563897	0.0135982807
ENSMUST00000139350.7	Dzip3-205	ENSMUSG00000064061.13	Dzip3	-0.155328187	-3.649492165	0.000473521057	0.0135982807
ENSMUST00000199535.4	Nbea-208	ENSMUSG00000027799.12	Nbea	-0.185731210	-3.649156058	0.000474049716	0.0136055746
ENSMUST00000030320.12	Cc2d1b-201	ENSMUSG00000028582.14	Cc2d1b	-0.102779031	-3.648289362	0.000475415523	0.0136364758
ENSMUST00000010007.8	Sdhb-201	ENSMUSG00000009863.14	Sdhb	0.067009471	3.648178145	0.000475591059	0.0136364758
ENSMUST00000198042.4	Khdc4-203	ENSMUSG00000028060.14	Khdc4	0.544617109	3.647039010	0.000477392520	0.0136524139
ENSMUST00000142433.1	C920021L13Rik-202	ENSMUSG00000080727.2	C920021L13Rik	0.235380490	3.646999537	0.000477455059	0.0136524139
ENSMUST00000174831.7	Ptprd-220	ENSMUSG00000028399.18	Ptprd	-0.855716835	-3.646532308	0.000478195915	0.0136524139
ENSMUST00000196154.1	Actl6b-208	ENSMUSG00000029712.14	Actl6b	-0.181401956	-3.646660561	0.000477992443	0.0136524139
ENSMUST00000171835.8	Scn3b-203	ENSMUSG00000049281.16	Scn3b	0.120331278	3.647557232	0.000476572185	0.0136524139
ENSMUST00000181710.2	1110002J07Rik-201	ENSMUSG00000097134.2	1110002J07Rik	-0.184936702	-3.646730824	0.000477881007	0.0136524139
ENSMUST00000001548.13	Itga3-201	ENSMUSG00000001507.16	Itga3	-0.254309661	-3.646756990	0.000477839515	0.0136524139
ENSMUST00000238751.1	Rian-267	ENSMUSG00000097451.11	Rian	-0.434575232	-3.646357743	0.000478472993	0.0136524139
ENSMUST00000074913.11	Lamp2-203	ENSMUSG00000016534.15	Lamp2	-0.158528441	-3.646469356	0.000478295817	0.0136524139
ENSMUST00000033686.1	Dmrtc1a-201	ENSMUSG00000031323.8	Dmrtc1a	0.232307148	3.646863602	0.000477670490	0.0136524139
ENSMUST00000166899.2	Gm21962-201	ENSMUSG00000094856.1	Gm21962	-0.415705104	-3.645998400	0.000479043838	0.0136562422
ENSMUST00000210382.1	Ssbp4-206	ENSMUSG00000070003.7	Ssbp4	0.170632274	3.645980364	0.000479072506	0.0136562422
ENSMUST00000111920.1	Plekha3-201	ENSMUSG00000002733.8	Plekha3	0.128603089	3.645822839	0.000479322966	0.0136567489
ENSMUST00000099337.4	Plxnc1-201	ENSMUSG00000074785.5	Plxnc1	-0.165057697	-3.645503583	0.000479830954	0.0136645891
ENSMUST00000020361.6	Ndufs7-201	ENSMUSG00000020153.14	Ndufs7	0.099231105	3.643196008	0.000483517931	0.0137629088
ENSMUST00000035493.13	Hnrnpf-201	ENSMUSG00000042079.13	Hnrnpf	-0.088591478	-3.642440679	0.000484730612	0.0137907386
ENSMUST00000192927.5	Cep170-204	ENSMUSG00000057335.11	Cep170	-0.138006734	-3.641907376	0.000485588571	0.0138084545
ENSMUST00000106148.9	Dcxr-202	ENSMUSG00000039450.11	Dcxr	0.215132648	3.640970669	0.000487099008	0.0138446983
ENSMUST00000050234.3	Jrk-201	ENSMUSG00000046380.3	Jrk	-0.090494691	-3.640803473	0.000487369080	0.0138456696
ENSMUST00000030417.9	Cdc42-201	ENSMUSG00000006699.17	Cdc42	0.071228783	3.640538165	0.000487797925	0.0138488175
ENSMUST00000015712.14	Lpl-201	ENSMUSG00000015568.16	Lpl	0.243236003	3.640431251	0.000487970842	0.0138488175
ENSMUST00000222603.2	Trim9-210	ENSMUSG00000021071.17	Trim9	-0.150896196	-3.640200436	0.000488344350	0.0138488175
ENSMUST00000078061.12	Ehmt2-202	ENSMUSG00000013787.15	Ehmt2	0.276658614	3.640151423	0.000488423699	0.0138488175
ENSMUST00000010201.8	Nprl2-201	ENSMUSG00000010057.8	Nprl2	-0.094870994	-3.639064709	0.000490186160	0.0138853747
ENSMUST00000139511.7	Macroh2a1-204	ENSMUSG00000015937.15	Macroh2a1	-0.129008173	-3.639162008	0.000490028112	0.0138853747
ENSMUST00000218033.1	Gm47690-201	ENSMUSG00000112254.1	Gm47690	0.269498009	3.638777658	0.000490652715	0.0138918861
ENSMUST00000019662.10	Ap4m1-201	ENSMUSG00000019518.11	Ap4m1	-0.080882169	-3.637815112	0.000492220259	0.0139295485
ENSMUST00000071492.8	Fam136a-201	ENSMUSG00000057497.8	Fam136a	-0.168886694	-3.636956822	0.000493622034	0.0139557601
ENSMUST00000182087.1	Mzf1-202	ENSMUSG00000030380.17	Mzf1	0.401229205	3.637029204	0.000493503672	0.0139557601
ENSMUST00000003870.14	Mxi1-201	ENSMUSG00000025025.14	Mxi1	-0.166122594	-3.636649542	0.000494124809	0.0139632486
ENSMUST00000150727.7	Ube2e2-205	ENSMUSG00000058317.12	Ube2e2	0.097199473	3.635907524	0.000495340918	0.0139908780
ENSMUST00000218061.1	Ilvbl-202	ENSMUSG00000032763.11	Ilvbl	-0.402403594	-3.635038452	0.000496768876	0.0140244616
ENSMUST00000218384.1	Klhl29-202	ENSMUSG00000020627.10	Klhl29	0.515227040	3.634726891	0.000497281749	0.0140321912
ENSMUST00000151786.7	Prkrip1-204	ENSMUSG00000039737.11	Prkrip1	0.091123144	3.633629144	0.000499092804	0.0140765276
ENSMUST00000071728.10	Osbpl3-201	ENSMUSG00000029822.15	Osbpl3	0.208105873	3.632946169	0.000500222734	0.0141016200
ENSMUST00000032899.11	1110004F10Rik-201	ENSMUSG00000030663.12	1110004F10Rik	0.065525698	3.632010031	0.000501775450	0.0141348686
ENSMUST00000140601.2	Ccdc85a-205	ENSMUSG00000032878.16	Ccdc85a	-0.520273526	-3.631944806	0.000501883806	0.0141348686
ENSMUST00000090300.5	Marf1-201	ENSMUSG00000060657.8	Marf1	-0.110940754	-3.631703084	0.000502285561	0.0141393988
