exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00001213636.1	chr2	62,356,616	62,356,714	-	ENSMUSG00000035000.8	Dpp4	-1.357783088	-3.717448551	0.0006111689	0.048639277
ENSMUSE00000491236.5	chr7	57,178,382	57,179,737	-	ENSMUSG00000055026.13	Gabrg3	0.339421450	3.716537647	0.0006128083	0.048669656
ENSMUSE00000574251.1	chr10	89,669,645	89,669,802	-	ENSMUSG00000069539.11	Scyl2	-0.256289382	-3.716399711	0.0006130569	0.048669656
ENSMUSE00000841923.1	chr5	110,101,204	110,101,420	+	ENSMUSG00000064247.14	Plcxd1	-1.014207812	-3.715903478	0.0006139521	0.048700841
ENSMUSE00000100782.1	chr10	121,557,202	121,557,303	-	ENSMUSG00000020115.3	Tbk1	-0.262074634	-3.715070426	0.0006154578	0.048758238
ENSMUSE00001315666.1	chr9	72,285,787	72,288,733	+	ENSMUSG00000038535.17	Zfp280d	0.407144151	3.714825014	0.0006159021	0.048772922
ENSMUSE00000137271.3	chr17	29,493,722	29,493,898	+	ENSMUSG00000024014.8	Pim1	0.337538032	3.713564833	0.0006181882	0.048863582
ENSMUSE00000725092.1	chr11	119,343,482	119,346,837	-	ENSMUSG00000005043.13	Sgsh	-0.283416218	-3.712883102	0.0006194283	0.048868624
ENSMUSE00000645756.1	chr11	119,343,498	119,346,837	-	ENSMUSG00000005043.13	Sgsh	-0.283416218	-3.712883102	0.0006194283	0.048868624
ENSMUSE00000328349.3	chr12	17,416,028	17,416,198	+	ENSMUSG00000061458.9	Nol10	-0.254842534	-3.713245024	0.0006187696	0.048868624
ENSMUSE00001215682.1	chr19	37,285,206	37,285,297	-	ENSMUSG00000056999.15	Ide	-0.469338244	-3.712970607	0.0006192690	0.048868624
ENSMUSE00001318903.1	chr1	15,842,921	15,844,052	+	ENSMUSG00000025925.14	Terf1	-0.254730541	-3.712451231	0.0006202151	0.048917430
ENSMUSE00001380253.1	chr7	98,904,339	98,906,583	-	ENSMUSG00000035354.9	Uvrag	0.252106910	3.711926448	0.0006211726	0.048979660
ENSMUSE00000170093.1	chr2	172,366,922	172,367,171	-	ENSMUSG00000027496.15	Aurka	-0.329344311	-3.711334368	0.0006222545	0.048992378
ENSMUSE00000251790.3	chr8	25,919,584	25,919,661	+	ENSMUSG00000031576.16	Kcnu1	-0.369059015	-3.711100874	0.0006226817	0.048992378
ENSMUSE00001337283.1	chr9	101,188,598	101,191,282	-	ENSMUSG00000104094.1	Gm37314	0.699304098	3.711551334	0.0006218578	0.048992378
ENSMUSE00001421563.1	chr17	34,459,863	34,459,999	+	ENSMUSG00000057246.16	BC051142	0.508471951	3.711180479	0.0006225360	0.048992378
ENSMUSE00000344011.5	chr1	171,799,573	171,801,184	+	ENSMUSG00000015316.11	Slamf1	-1.307542609	-3.710983142	0.0006228972	0.048996076
ENSMUSE00000837913.1	chr4	116,595,842	116,597,630	-	ENSMUSG00000085408.1	C530005A16Rik	-0.320595004	-3.710433891	0.0006239034	0.049035439
ENSMUSE00000880736.1	chr7	98,361,278	98,361,328	-	ENSMUSG00000049580.12	Tsku	-0.623972418	-3.708541017	0.0006273834	0.049229116
ENSMUSE00001213091.1	chr17	33,997,285	33,997,560	-	ENSMUSG00000061232.16	H2-K1	-0.338584947	-3.707692784	0.0006289489	0.049265046
ENSMUSE00001374120.1	chr7	73,404,350	73,406,417	+	ENSMUSG00000108678.1	Gm44758	0.741033509	3.706944563	0.0006303330	0.049276469
ENSMUSE00000193043.3	chr6	49,047,736	49,048,101	+	ENSMUSG00000029816.10	Gpnmb	0.560471464	3.705703652	0.0006326349	0.049350525
ENSMUSE00001366417.1	chr6	49,047,736	49,048,351	+	ENSMUSG00000029816.10	Gpnmb	0.560471464	3.705703652	0.0006326349	0.049350525
ENSMUSE00001465795.1	chr8	31,837,604	31,837,728	-	ENSMUSG00000062991.9	Nrg1	0.396773680	3.705364567	0.0006332653	0.049350525
ENSMUSE00001278067.1	chrX	84,781,919	84,782,075	+	ENSMUSG00000045103.19	Dmd	-0.561104021	-3.706090693	0.0006319161	0.049350525
ENSMUSE00000767766.1	chr11	100,142,120	100,142,208	-	ENSMUSG00000020911.14	Krt19	-1.288042952	-3.704367689	0.0006351222	0.049403894
ENSMUSE00000335843.4	chr15	82,373,111	82,373,287	-	ENSMUSG00000061740.8	Cyp2d22	-0.704755339	-3.703894937	0.0006360047	0.049412277
ENSMUSE00000607905.4	chr8	46,739,732	46,739,936	+	ENSMUSG00000031627.9	Irf2	-0.621615253	-3.702039413	0.0006394796	0.049498793
ENSMUSE00001386275.1	chr8	46,739,761	46,739,936	+	ENSMUSG00000031627.9	Irf2	-0.621615253	-3.702039413	0.0006394796	0.049498793
ENSMUSE00001380481.1	chr8	46,739,784	46,739,936	+	ENSMUSG00000031627.9	Irf2	-0.621615253	-3.702039413	0.0006394796	0.049498793
ENSMUSE00000907141.1	chr13	49,714,814	49,715,156	+	ENSMUSG00000037851.13	Iars	-0.337399480	-3.702027872	0.0006395013	0.049498793
ENSMUSE00000166461.1	chr2	101,690,056	101,690,214	+	ENSMUSG00000027164.8	Traf6	0.284238288	3.700137521	0.0006430603	0.049668512
ENSMUSE00000633486.1	chr9	121,779,923	121,780,083	+	ENSMUSG00000074001.3	Klhl40	-0.780587125	-3.699816426	0.0006436668	0.049702152
ENSMUSE00001331340.1	chr9	82,973,717	82,974,268	-	ENSMUSG00000032253.13	Phip	1.016814319	3.698930112	0.0006453436	0.049759159
ENSMUSE00000387184.1	chr4	74,159,244	74,159,307	+	ENSMUSG00000049122.17	Frmd3	0.346048391	3.698204926	0.0006467187	0.049805563
ENSMUSE00001244829.1	chrX	56,493,039	56,493,133	+	ENSMUSG00000035967.15	Ints6l	0.386468733	3.698006899	0.0006470947	0.049808138
ENSMUSE00001364419.1	chr5	31,495,001	31,495,265	+	ENSMUSG00000064037.13	Gpn1	0.396685233	3.697451443	0.0006481505	0.049829054
ENSMUSE00001356798.1	chr3	33,807,839	33,807,899	+	ENSMUSG00000027677.17	Ttc14	0.310587229	3.696753930	0.0006494786	0.049872824
ENSMUSE00001274749.1	chr19	6,343,802	6,343,883	+	ENSMUSG00000024948.15	Map4k2	0.336742839	3.696302816	0.0006503390	0.049878091
ENSMUSE00000248896.1	chr3	96,560,208	96,560,359	+	ENSMUSG00000038393.14	Txnip	0.637048824	3.695074626	0.0006526870	0.049959090
ENSMUSE00000692116.1	chr5	109,735,990	109,737,799	-	ENSMUSG00000072762.9	4930522L14Rik	-0.498842302	-3.694666279	0.0006534694	0.049974116
ENSMUSE00001429184.1	chr15	73,211,987	73,211,995	-	ENSMUSG00000022607.18	Ptk2	0.262861178	3.694474832	0.0006538366	0.049974116
ENSMUSE00000244920.1	chr19	6,252,427	6,252,577	+	ENSMUSG00000024773.15	Atg2a	0.276405308	3.694356882	0.0006540629	0.049974116
ENSMUSE00000852757.1	chr16	29,210,108	29,210,309	+	ENSMUSG00000022525.13	Plaat1	-0.831542417	-3.694254848	0.0006542587	0.049975948
ENSMUSE00001093696.1	chr10	23,805,893	23,805,911	+	ENSMUSG00000037455.16	Slc18b1	0.454742823	3.693966974	0.0006548115	0.049991910
