chr	start	end	width	strand	Length	gencodeID	gene_type	EntrezID	Symbol	meanExprs	MGI_Symbol	logFC	t	P.Value	adj.P.Val
chr11	46,193,850	46,312,859	119,010	-	7,103	ENSMUSG00000020340.16	protein_coding	76884	Cyfip2	72.251274755	MGI:MGI:1924134	0.110434726	3.383531224	0.001780690	0.041309529
chr11	117,966,079	117,970,047	3,969	-	2,891	ENSMUSG00000053113.3	protein_coding	12702	Socs3	1.892302384	MGI:MGI:1201791	0.222078978	3.384493696	0.001776011	0.041309529
chr16	18,060,357	18,090,203	29,847	-	7,797	ENSMUSG00000003526.12	protein_coding	19125	Prodh	1.027999590	MGI:MGI:97770	-0.388539922	-3.384819196	0.001774431	0.041309529
chrX	60,223,290	60,592,698	369,409	-	7,312	ENSMUSG00000062949.13	protein_coding	320940	Atp11c	5.237920890	MGI:MGI:1859661	0.139958794	3.384230751	0.001777288	0.041309529
chrX	151,215,167	151,215,649	483	-	483	ENSMUSG00000083596.4	processed_pseudogene	675278	Rpl21-ps15	38.463915161	MGI:MGI:3705426	0.148867940	3.383883482	0.001778976	0.041309529
chr2	140,395,309	142,392,966	1,997,658	+	10,308	ENSMUSG00000068205.14	protein_coding	72899	Macrod2	7.285794496	MGI:MGI:1920149	0.115188945	3.382498295	0.001785725	0.041376201
chr10	116,905,784	116,950,769	44,986	-	3,175	ENSMUSG00000064181.6	protein_coding	216363	Rab3ip	11.034632501	MGI:MGI:105933	0.123714504	3.381959045	0.001788359	0.041376201
chr11	61,517,249	61,579,669	62,421	-	5,228	ENSMUSG00000001036.17	protein_coding	13855	Epn2	19.513784391	MGI:MGI:1333766	0.107746714	3.381668784	0.001789779	0.041376201
chr5	139,791,513	139,802,653	11,141	+	3,901	ENSMUSG00000018143.10	protein_coding	17135	Mafk	4.035157534	MGI:MGI:99951	-0.192932576	-3.380296437	0.001796504	0.041438076
chr7	81,792,074	81,829,431	37,358	-	3,471	ENSMUSG00000025103.8	protein_coding	83962	Btbd1	37.571050175	MGI:MGI:1933765	0.107522201	3.380275993	0.001796604	0.041438076
chr11	102,289,300	102,296,631	7,332	-	4,121	ENSMUSG00000059995.12	protein_coding	217218	Atxn7l3	67.931383141	MGI:MGI:3036270	0.093866538	3.379478272	0.001800525	0.041480605
chr1	195,097,382	195,131,586	34,205	-	10,349	ENSMUSG00000016481.15	protein_coding	12946	Cr1l	2.210593204	MGI:MGI:88513	0.152659815	3.378226386	0.001806694	0.041574781
chr4	137,993,022	138,208,508	215,487	+	11,063	ENSMUSG00000028760.16	protein_coding	230861	Eif4g3	22.071427539	MGI:MGI:1923935	0.124618800	3.377741591	0.001809089	0.041581977
chr11	58,954,685	58,973,098	18,414	+	3,736	ENSMUSG00000036964.14	protein_coding	56631	Trim17	0.604245988	MGI:MGI:1861440	-0.659674537	-3.375849249	0.001818465	0.041701506
chr12	61,523,150	61,857,928	334,779	+	9,540	ENSMUSG00000035653.16	protein_coding	238205	Lrfn5	8.687694383	MGI:MGI:2144814	0.168724272	3.376073976	0.001817349	0.041701506
chr12	83,688,152	83,735,095	46,944	+	4,557	ENSMUSG00000019969.14	protein_coding	19164	Psen1	15.671838397	MGI:MGI:1202717	-0.118735302	-3.374853603	0.001823416	0.041767107
chr3	100,922,202	100,936,920	14,719	+	6,000	ENSMUSG00000033233.17	protein_coding	229644	Trim45	2.353353593	MGI:MGI:1918187	-0.128673584	-3.374028652	0.001827529	0.041813359
chr12	102,568,582	102,704,930	136,349	-	3,320	ENSMUSG00000057963.9	protein_coding	217837	Itpk1	19.312686232	MGI:MGI:2446159	0.107716088	3.371993127	0.001837715	0.041998295
chr4	83,417,724	83,467,676	49,953	+	6,760	ENSMUSG00000028483.13	protein_coding	77634	Snapc3	3.810609154	MGI:MGI:1916338	0.165415615	3.370865488	0.001843381	0.042031602
chr11	87,592,162	87,616,302	24,141	+	6,240	ENSMUSG00000018401.17	protein_coding	170749	Mtmr4	17.296764801	MGI:MGI:2180699	0.133381345	3.370876014	0.001843328	0.042031602
chr2	132,249,162	132,253,314	4,153	-	2,400	ENSMUSG00000027342.14	protein_coding	18538	Pcna	25.740771966	MGI:MGI:97503	0.106107278	3.369754442	0.001848980	0.042083364
chr4	136,310,942	136,358,042	47,101	+	22,199	ENSMUSG00000066037.14	protein_coding	74326	Hnrnpr	8.941261422	MGI:MGI:1891692	0.116083698	3.369579143	0.001849864	0.042083364
chr2	130,390,775	130,397,574	6,800	-	2,432	ENSMUSG00000027408.7	protein_coding	56264	Cpxm1	6.442072498	MGI:MGI:1934569	0.133311735	3.369011172	0.001852734	0.042100700
chr19	38,930,915	38,971,051	40,137	+	7,205	ENSMUSG00000025001.11	protein_coding	15201	Hells	1.421424207	MGI:MGI:106209	-0.234026957	-3.367237053	0.001861726	0.042256952
chr9	118,064,522	118,150,163	85,642	-	1,169	ENSMUSG00000039163.10	protein_coding	67899	Cmc1	7.970105866	MGI:MGI:1915149	-0.132778342	-3.365350670	0.001871333	0.042378685
chr16	31,092,412	31,201,245	108,834	-	7,183	ENSMUSG00000049076.12	protein_coding	78618	Acap2	6.569079489	MGI:MGI:1925868	0.101293101	3.365396403	0.001871099	0.042378685
chr16	57,168,862	57,231,504	62,643	-	9,802	ENSMUSG00000022749.8	protein_coding	67581	Tbc1d23	5.058984340	MGI:MGI:1914831	0.096937998	3.364158374	0.001877429	0.042468595
chr4	15,917,240	15,945,507	28,268	-	3,879	ENSMUSG00000028223.8	protein_coding	67460	Decr1	3.201511536	MGI:MGI:1914710	-0.147190267	-3.362798557	0.001884405	0.042578180
chr2	122,147,686	122,153,083	5,398	+	860	ENSMUSG00000060802.8	protein_coding	12010	B2m	415.888750631	MGI:MGI:88127	-0.270455010	-3.361836403	0.001889356	0.042641812
chr3	65,946,151	65,958,162	12,012	-	5,997	ENSMUSG00000027829.15	protein_coding	56706	Ccnl1	5.562089164	MGI:MGI:1922664	0.160253068	3.357054943	0.001914146	0.042835660
chr3	104,794,836	104,818,563	23,728	-	5,607	ENSMUSG00000002227.15	protein_coding	17454	Mov10	0.912176527	MGI:MGI:97054	-0.212076370	-3.358608382	0.001906058	0.042835660
chr5	115,631,908	115,646,119	14,212	+	2,820	ENSMUSG00000029518.15	protein_coding	77407	Rab35	36.309689767	MGI:MGI:1924657	0.079978521	3.356212594	0.001918545	0.042835660
chr7	44,384,102	44,400,029	15,928	+	3,118	ENSMUSG00000030731.13	protein_coding	20981	Syt3	10.928602259	MGI:MGI:99665	-0.111830903	-3.355641135	0.001921536	0.042835660
chr8	123,996,318	124,021,397	25,080	-	3,570	ENSMUSG00000038697.15	protein_coding	102162	Taf5l	7.639892523	MGI:MGI:1919039	0.134668546	3.356904731	0.001914930	0.042835660
chr10	61,417,972	61,425,338	7,367	+	2,095	ENSMUSG00000037171.6	protein_coding	18119	Nodal	0.129157564	MGI:MGI:97359	-0.759194744	-3.359279483	0.001902574	0.042835660
chr10	77,259,218	77,269,575	10,358	+	7,878	ENSMUSG00000020260.9	protein_coding	80294	Pofut2	3.222423939	MGI:MGI:1916863	-0.125341950	-3.356815614	0.001915395	0.042835660
chr11	109,425,946	109,452,372	26,427	+	5,590	ENSMUSG00000020610.17	protein_coding	13929	Amz2	32.936515903	MGI:MGI:104837	0.078090026	3.356376206	0.001917690	0.042835660
chr13	14,630,154	14,638,203	8,050	+	3,031	ENSMUSG00000039182.6	protein_coding	105351	AW209491	6.140009013	MGI:MGI:2145422	-0.131858518	-3.356932020	0.001914788	0.042835660
chr14	75,896,937	76,010,865	113,929	-	1,467	ENSMUSG00000067995.4	protein_coding	68705	Gtf2f2	16.488611809	MGI:MGI:1915955	0.085382132	3.355851134	0.001920436	0.042835660
chr19	4,711,167	4,752,360	41,194	+	8,896	ENSMUSG00000067889.6	protein_coding	20743	Sptbn2	78.965288853	MGI:MGI:1313261	0.118102014	3.358646015	0.001905863	0.042835660
chr9	58,652,850	58,743,964	91,115	-	1,277	ENSMUSG00000074269.10	protein_coding	73673	Rec114	41.703159749	MGI:MGI:1920923	-0.750037140	-3.354991450	0.001924940	0.042863723
chr11	73,177,083	73,182,152	5,070	+	2,989	ENSMUSG00000040158.12	protein_coding	76281	Tax1bp3	5.013128802	MGI:MGI:1923531	0.135603084	3.354540281	0.001927308	0.042868658
chr5	109,735,990	109,751,597	15,608	-	2,409	ENSMUSG00000072762.9	protein_coding	100041734	4930522L14Rik	0.576033279	MGI:MGI:1925270	-0.397943711	-3.354039667	0.001929939	0.042879420
chr2	127,270,218	127,297,367	27,150	+	5,567	ENSMUSG00000027367.16	protein_coding	99138	Stard7	27.444338175	MGI:MGI:2139090	0.085732262	3.350488918	0.001948696	0.043165699
chr2	176,670,522	176,719,085	48,564	+	2,709	ENSMUSG00000078879.10	protein_coding	545490	Zfp973	0.086040695	MGI:MGI:3615331	1.255149733	3.350820255	0.001946938	0.043165699
chr3	94,612,757	94,658,871	46,115	-	3,117	ENSMUSG00000005968.14	protein_coding	22156	Tuft1	1.292365302	MGI:MGI:109572	-0.227125261	-3.350373811	0.001949307	0.043165699
chr16	11,060,945	11,074,985	14,041	+	2,967	ENSMUSG00000037972.7	protein_coding	20621	Snn	137.222269919	MGI:MGI:1276549	0.166493232	3.349264189	0.001955206	0.043248385
chr4	156,215,868	156,221,307	5,440	+	3,901	ENSMUSG00000078486.3	protein_coding	74183	Perm1	0.326792132	MGI:MGI:1921433	-0.381443484	-3.347541613	0.001964398	0.043260075
chr7	67,268,906	67,272,242	3,337	-	3,337	ENSMUSG00000109539.1	TEC	NA	Gm44667	0.158026772	NA	0.669186133	3.348273643	0.001960487	0.043260075
chr17	35,135,178	35,147,305	12,128	+	6,215	ENSMUSG00000024392.17	protein_coding	224727	Bag6	41.294839946	MGI:MGI:1919439	0.101618421	3.347913117	0.001962412	0.043260075
chr19	8,920,374	8,927,236	6,863	+	2,588	ENSMUSG00000071649.6	protein_coding	72727	B3gat3	33.517761263	MGI:MGI:1919977	0.127239609	3.347788308	0.001963079	0.043260075
chr11	49,015,874	49,051,242	35,369	-	7,017	ENSMUSG00000069892.9	protein_coding	245240	9930111J21Rik2	0.619992835	MGI:MGI:3711310	-0.722800251	-3.346050903	0.001972386	0.043388148
chr1	132,880,273	132,940,005	59,733	+	3,595	ENSMUSG00000026443.3	protein_coding	16980	Lrrn2	36.550901411	MGI:MGI:106037	0.091733778	3.342004747	0.001994224	0.043676135
chr4	133,212,131	133,224,555	12,425	+	1,827	ENSMUSG00000028865.14	protein_coding	69655	Cd164l2	0.762798149	MGI:MGI:1916905	-0.625457656	-3.342293181	0.001992660	0.043676135
chr12	111,067,764	111,068,028	265	-	265	ENSMUSG00000114110.1	processed_pseudogene	108168031	Gm46379	5.130145163	MGI:MGI:5826016	-0.325569720	-3.342398982	0.001992086	0.043676135
chrX	94,535,474	94,542,143	6,670	-	4,351	ENSMUSG00000025151.16	protein_coding	94275	Maged1	154.973377632	MGI:MGI:1930187	0.078641866	3.342570371	0.001991158	0.043676135
chr4	43,446,462	43,454,627	8,166	-	3,422	ENSMUSG00000028459.11	protein_coding	12517	Cd72	0.701160278	MGI:MGI:88345	-1.047434438	-3.341433576	0.001997326	0.043696146
chr9	106,429,454	106,431,567	2,114	+	1,126	ENSMUSG00000048758.14	protein_coding	19944	Rpl29	142.043853371	MGI:MGI:99687	0.130589221	3.340638034	0.002001653	0.043742905
chr7	141,078,218	141,090,510	12,293	+	3,616	ENSMUSG00000054065.12	protein_coding	56460	Pkp3	0.295280541	MGI:MGI:1891830	-1.426197541	-3.339883139	0.002005767	0.043784916
chr7	6,363,280	6,380,917	17,638	+	5,018	ENSMUSG00000055150.15	protein_coding	330463	Zfp78	0.788564716	MGI:MGI:107783	-0.295081809	-3.338555023	0.002013026	0.043895393
chr14	54,631,231	54,641,364	10,134	-	3,489	ENSMUSG00000059674.7	protein_coding	239096	Cdh24	5.155753834	MGI:MGI:1928330	0.149367775	3.336520551	0.002024194	0.044090777
chr14	20,734,875	20,794,051	59,177	-	6,401	ENSMUSG00000021820.18	protein_coding	12325	Camk2g	28.399805498	MGI:MGI:88259	0.076341735	3.336001074	0.002027055	0.044104999
chr19	37,207,543	37,222,151	14,609	+	2,408	ENSMUSG00000023307.14	protein_coding	NA	Marchf5	48.797846873	NA	0.098704389	3.334102217	0.002037545	0.044285020
chr5	34,573,664	34,632,308	58,645	+	8,561	ENSMUSG00000029106.14	protein_coding	11518	Add1	44.153484400	MGI:MGI:87918	0.067421390	3.333628444	0.002040171	0.044293889
chr1	187,215,508	187,349,640	134,133	+	7,684	ENSMUSG00000039210.16	protein_coding	67769	Gpatch2	2.028631024	MGI:MGI:1915019	-0.134109215	-3.332955373	0.002043907	0.044315443
chr1	189,207,930	189,402,273	194,344	-	4,943	ENSMUSG00000037624.15	protein_coding	16526	Kcnk2	9.630064803	MGI:MGI:109366	0.106836642	3.330660238	0.002056694	0.044315443
chr4	34,550,937	34,566,908	15,972	+	1,711	ENSMUSG00000028291.7	protein_coding	433693	Akirin2	39.863665821	MGI:MGI:1889364	0.102758588	3.330716553	0.002056380	0.044315443
chr5	140,758,408	140,830,431	72,024	-	3,416	ENSMUSG00000000149.10	protein_coding	14673	Gna12	30.726619714	MGI:MGI:95767	0.092795840	3.330994958	0.002054825	0.044315443
chr7	24,227,572	24,237,225	9,654	-	2,932	ENSMUSG00000074283.5	protein_coding	56869	Zfp109	1.800880684	MGI:MGI:1929099	-0.245097354	-3.330922025	0.002055232	0.044315443
chr11	121,451,949	121,617,164	165,216	+	8,096	ENSMUSG00000039230.14	protein_coding	108903	Tbcd	8.429807417	MGI:MGI:1919686	0.091817577	3.330981612	0.002054899	0.044315443
chr17	24,175,431	24,205,514	30,084	-	8,557	ENSMUSG00000036473.16	protein_coding	224617	Tbc1d24	17.091617213	MGI:MGI:2443456	0.081665676	3.330903315	0.002055337	0.044315443
chr11	114,765,388	114,790,575	25,188	+	4,068	ENSMUSG00000010021.13	protein_coding	286942	Kif19a	0.419366313	MGI:MGI:2447024	-0.366216308	-3.330063851	0.002060030	0.044339479
chr4	86,854,660	86,857,412	2,753	-	1,586	ENSMUSG00000028495.14	protein_coding	20104	Rps6	187.358347137	MGI:MGI:98159	0.083024080	3.327877912	0.002072299	0.044418358
chr7	30,036,359	30,051,380	15,022	-	3,475	ENSMUSG00000053985.10	protein_coding	243906	Zfp14	3.430678613	MGI:MGI:99160	-0.152205506	-3.328511163	0.002068738	0.044418358
chr11	94,991,035	95,006,899	15,865	+	5,083	ENSMUSG00000038976.12	protein_coding	217124	Ppp1r9b	104.983106034	MGI:MGI:2387581	0.130900711	3.327826293	0.002072590	0.044418358
chr15	72,805,600	72,810,324	4,725	-	4,725	ENSMUSG00000106847.1	sense_intronic	353342	Peg13	69.960974779	MGI:MGI:2663476	0.100058589	3.328056240	0.002071296	0.044418358
chr3	67,476,978	67,478,818	1,841	+	1,841	ENSMUSG00000103703.2	TEC	NA	Gm42568	0.401502897	NA	-0.521739798	-3.326847204	0.002078109	0.044429866
chr6	86,524,492	86,526,321	1,830	-	1,830	ENSMUSG00000051695.6	protein_coding	23983	Pcbp1	80.097888738	MGI:MGI:1345635	0.112250292	3.326547667	0.002079800	0.044429866
chr8	78,505,269	78,508,898	3,630	-	1,695	ENSMUSG00000037070.10	protein_coding	19656	Rbmxl1	29.514861965	MGI:MGI:1343045	0.109519729	3.327293482	0.002075591	0.044429866
chr17	26,781,066	26,792,521	11,456	+	5,110	ENSMUSG00000024191.15	protein_coding	224630	Bnip1	4.698387301	MGI:MGI:109328	-0.110679653	-3.325997907	0.002082907	0.044448710
chr7	120,842,831	120,907,450	64,620	+	7,408	ENSMUSG00000035064.17	protein_coding	13631	Eef2k	10.593626292	MGI:MGI:1195261	0.117795661	3.324464638	0.002091598	0.044586520
chr2	157,556,362	157,571,274	14,913	-	3,043	ENSMUSG00000067787.10	protein_coding	53619	Blcap	43.982693159	MGI:MGI:1858907	0.113313365	3.323190122	0.002098847	0.044645771
chr3	131,564,768	131,643,671	78,904	+	3,053	ENSMUSG00000028032.13	protein_coding	23971	Papss1	30.820340483	MGI:MGI:1330587	0.106369765	3.323207085	0.002098751	0.044645771
chr1	16,101,295	16,104,662	3,368	-	2,687	ENSMUSG00000043716.13	protein_coding	19989	Rpl7	230.345669644	MGI:MGI:98073	0.082562605	3.322380891	0.002103463	0.044696354
chr7	64,501,706	64,753,878	252,173	+	3,824	ENSMUSG00000030519.14	protein_coding	11784	Apba2	52.609662079	MGI:MGI:1261791	0.087737093	3.321780073	0.002106896	0.044721730
chr1	51,987,148	52,107,189	120,042	+	3,872	ENSMUSG00000062939.11	protein_coding	20849	Stat4	0.568918587	MGI:MGI:103062	-0.572263479	-3.319909531	0.002117619	0.044901625
chr2	157,737,401	157,891,614	154,214	+	2,705	ENSMUSG00000027649.15	protein_coding	66642	Ctnnbl1	14.445282329	MGI:MGI:1913892	0.117437429	3.319027016	0.002122697	0.044913923
chr11	116,537,740	116,581,447	43,708	-	5,288	ENSMUSG00000020802.8	protein_coding	217342	Ube2o	60.129444862	MGI:MGI:2444266	0.095402261	3.319275932	0.002121263	0.044913923
chr1	84,036,296	84,364,180	327,885	-	8,172	ENSMUSG00000045658.16	protein_coding	98496	Pid1	5.027780428	MGI:MGI:2138391	0.133249613	3.317189973	0.002133303	0.044947879
chr1	150,265,535	150,265,999	465	-	465	ENSMUSG00000099875.1	processed_pseudogene	100043257	Rbm3-ps	8.091808940	MGI:MGI:3642874	0.229316193	3.317205049	0.002133215	0.044947879
chr2	103,566,310	103,717,217	150,908	+	6,032	ENSMUSG00000032724.5	protein_coding	99382	Abtb2	2.225012453	MGI:MGI:2139365	0.139555446	3.317778534	0.002129899	0.044947879
chr2	163,017,354	163,046,141	28,788	+	2,802	ENSMUSG00000017858.12	protein_coding	245866	Ift52	7.991039987	MGI:MGI:2387217	-0.108322046	-3.317268389	0.002132849	0.044947879
chr7	19,024,377	19,054,618	30,242	+	10,534	ENSMUSG00000023118.15	protein_coding	68188	Sympk	10.764019960	MGI:MGI:1915438	0.109296303	3.316581748	0.002136825	0.044974659
chr6	113,237,843	113,281,392	43,550	+	3,006	ENSMUSG00000030269.14	protein_coding	97287	Mtmr14	9.487450316	MGI:MGI:1916075	0.135501331	3.315930796	0.002140602	0.044980404
chr17	78,919,006	78,937,066	18,061	-	4,658	ENSMUSG00000024081.9	protein_coding	12607	Cebpz	11.977001454	MGI:MGI:109386	0.118050081	3.315758516	0.002141602	0.044980404
chr13	12,615,057	12,650,388	35,332	-	4,716	ENSMUSG00000097715.2	transcribed_unprocessed_pseudogene	664862	Gpr137b-ps	2.793305822	MGI:MGI:3710533	0.143653927	3.313862704	0.002152642	0.045164775
chr6	145,931,641	145,965,223	33,583	+	4,996	ENSMUSG00000030255.13	protein_coding	16651	Sspn	1.140377738	MGI:MGI:1353511	-0.246821983	-3.309361591	0.002179070	0.045527981
chr10	79,793,572	79,820,896	27,325	+	5,655	ENSMUSG00000035863.14	protein_coding	18483	Palm	56.522402488	MGI:MGI:1261814	0.089407203	3.310086725	0.002174792	0.045527981
chr11	116,288,001	116,307,233	19,233	-	4,367	ENSMUSG00000020792.15	protein_coding	53413	Exoc7	17.495901808	MGI:MGI:1859270	0.084740175	3.309706082	0.002177037	0.045527981
chr12	80,634,022	80,644,341	10,320	-	2,618	ENSMUSG00000021131.14	protein_coding	13877	Erh	32.747225136	MGI:MGI:108089	0.091175463	3.309967079	0.002175497	0.045527981
chr12	95,724,956	95,726,255	1,300	+	1,300	ENSMUSG00000112756.1	TEC	NA	Gm48014	0.176717528	NA	0.774777568	3.307217670	0.002191767	0.045745411
chr3	135,584,655	135,691,546	106,892	-	12,061	ENSMUSG00000028163.17	protein_coding	18033	Nfkb1	1.646971221	MGI:MGI:97312	-0.115673409	-3.305907194	0.002199563	0.045860201
chr4	126,489,541	126,533,472	43,932	-	6,947	ENSMUSG00000042500.11	protein_coding	76850	ago4	3.413359608	MGI:MGI:1924100	0.116720332	3.304961960	0.002205203	0.045881996
chr7	51,511,029	51,598,709	87,681	+	7,820	ENSMUSG00000055489.8	protein_coding	233246	Ano5	0.152757481	MGI:MGI:3576659	-0.460913978	-3.305012157	0.002204903	0.045881996
chr4	150,119,283	150,144,169	24,887	+	3,402	ENSMUSG00000028976.10	protein_coding	56485	Slc2a5	0.701525518	MGI:MGI:1928369	-0.308134498	-3.303420646	0.002214428	0.045951323
chr5	134,489,383	134,552,434	63,052	-	5,187	ENSMUSG00000063146.11	protein_coding	269713	Clip2	39.969595000	MGI:MGI:1313136	0.090893113	3.303252578	0.002215436	0.045951323
chr7	34,201,330	34,230,336	29,007	-	6,452	ENSMUSG00000036427.5	protein_coding	14751	Gpi1	38.305176014	MGI:MGI:95797	-0.162301976	-3.303897611	0.002211569	0.045951323
chr1	172,481,788	172,498,877	17,090	+	6,612	ENSMUSG00000037995.15	protein_coding	93842	Igsf9	6.295772990	MGI:MGI:2135283	0.211592419	3.296064856	0.002258966	0.046780016
chr2	121,193,281	121,271,341	78,061	-	14,164	ENSMUSG00000043909.16	protein_coding	27223	Trp53bp1	14.735506367	MGI:MGI:1351320	0.118801085	3.295500951	0.002262416	0.046780016
chr10	127,055,011	127,060,184	5,174	-	3,037	ENSMUSG00000040502.5	protein_coding	NA	Marchf9	28.282427139	NA	0.106525250	3.295722851	0.002261058	0.046780016
chr12	108,203,602	108,275,133	71,532	-	4,337	ENSMUSG00000084883.2	protein_coding	668158	Ccdc85c	17.332281596	MGI:MGI:3644008	0.134078028	3.293731938	0.002273270	0.046955834
chr8	34,090,420	34,108,536	18,117	-	2,853	ENSMUSG00000031516.11	protein_coding	22428	Dctn6	20.503162120	MGI:MGI:1343154	0.085059972	3.289841216	0.002297317	0.047403522
chr19	45,560,615	45,579,763	19,149	+	2,350	ENSMUSG00000041035.9	protein_coding	NA	Dpcd	10.064052159	NA	-0.136869765	-3.288731173	0.002304222	0.047496939
chr2	70,661,576	70,712,636	51,061	+	4,145	ENSMUSG00000014959.12	protein_coding	70231	Gorasp2	23.280359337	MGI:MGI:2135962	0.093597670	3.287154182	0.002314066	0.047608440
chr14	14,346,275	14,355,490	9,216	+	2,967	ENSMUSG00000068758.8	protein_coding	16188	Il3ra	0.587677777	MGI:MGI:96553	-0.238215375	-3.287101064	0.002314398	0.047608440
chr2	157,901,536	157,902,012	477	+	477	ENSMUSG00000062846.7	processed_pseudogene	100043681	Gm14176	0.483404171	MGI:MGI:3650021	0.585645715	3.286653235	0.002317202	0.047617063
chr2	181,763,332	181,827,797	64,466	+	7,191	ENSMUSG00000010505.16	protein_coding	17932	Myt1	4.596994118	MGI:MGI:1100535	0.147942666	3.284459216	0.002330982	0.047851011
chr5	129,096,750	129,204,599	107,850	+	8,321	ENSMUSG00000044017.16	protein_coding	243277	Adgrd1	0.304406279	MGI:MGI:3041203	-0.355893211	-3.283333998	0.002338080	0.047947436
chr9	85,842,380	85,843,925	1,546	+	3,828	ENSMUSG00000035274.13	protein_coding	21983	Tpbg	2.510405143	MGI:MGI:1341264	-0.182493899	-3.281758328	0.002348053	0.048102583
chr5	28,317,121	28,414,029	96,909	+	12,502	ENSMUSG00000048271.14	protein_coding	381626	Rbm33	8.000094638	MGI:MGI:1919670	0.149278051	3.280173972	0.002358123	0.048259375
chr7	19,076,227	19,082,776	6,550	+	2,556	ENSMUSG00000030410.16	protein_coding	13401	Dmwd	49.586505158	MGI:MGI:94907	0.087208064	3.278631846	0.002367964	0.048411168
chr1	132,356,315	132,391,281	34,967	-	5,692	ENSMUSG00000042066.16	protein_coding	68875	Tmcc2	35.109809729	MGI:MGI:1916125	0.102957440	3.278230353	0.002370532	0.048414125
chr5	23,915,276	24,030,690	115,415	-	10,117	ENSMUSG00000028995.14	protein_coding	84652	Fam126a	11.088958471	MGI:MGI:2149839	0.108019565	3.273993359	0.002397801	0.048921011
chr12	108,825,873	108,835,883	10,011	-	2,606	ENSMUSG00000021265.3	protein_coding	214663	Slc25a29	4.218309946	MGI:MGI:2444911	0.170467157	3.273506043	0.002400956	0.048935403
chr9	107,614,125	107,635,343	21,219	-	3,779	ENSMUSG00000032562.13	protein_coding	14678	Gnai2	50.127914870	MGI:MGI:95772	0.066163957	3.272688137	0.002406261	0.048993532
chr7	109,998,376	110,151,202	152,827	-	1,729	ENSMUSG00000101585.6	antisense	69781	1600010M07Rik	0.230384027	MGI:MGI:1917031	-1.120777577	-3.271743464	0.002412402	0.049068549
chr16	3,979,105	4,003,770	24,666	-	7,657	ENSMUSG00000039738.16	protein_coding	52864	Slx4	6.400288843	MGI:MGI:106299	-0.113662562	-3.271303219	0.002415269	0.049076887
chr17	32,303,672	32,321,185	17,514	-	8,663	ENSMUSG00000024045.6	protein_coding	56399	Akap8	10.932610370	MGI:MGI:1928488	0.130123512	3.270272110	0.002421996	0.049163573
chr1	58,392,898	58,407,353	14,456	+	4,033	ENSMUSG00000051223.14	protein_coding	66882	Bzw1	96.112364117	MGI:MGI:1914132	0.094970455	3.268989094	0.002430393	0.049184053
chr9	107,975,505	107,984,056	8,552	+	6,692	ENSMUSG00000032596.14	protein_coding	74153	Uba7	1.120172943	MGI:MGI:1349462	-0.560750433	-3.269132513	0.002429453	0.049184053
chr13	68,998,793	69,031,474	32,682	+	1,093	ENSMUSG00000113121.1	antisense	102638647	Gm35161	3.061194586	MGI:MGI:5594320	0.440293305	3.269679937	0.002425868	0.049184053
chr11	86,058,138	86,201,193	143,056	-	7,454	ENSMUSG00000034329.16	protein_coding	237911	Brip1	0.617659936	MGI:MGI:2442836	-0.244659039	-3.268566872	0.002433162	0.049190254
chr8	70,042,813	70,072,347	29,535	+	6,109	ENSMUSG00000011306.7	protein_coding	70616	Sugp1	7.237613554	MGI:MGI:1917866	-0.092833118	-3.267823425	0.002438045	0.049239138
chr2	30,057,378	30,072,577	15,200	+	4,070	ENSMUSG00000054766.13	protein_coding	56086	Set	64.689732159	MGI:MGI:1860267	0.087494440	3.264839364	0.002457739	0.049537220
chr16	56,007,245	56,029,696	22,452	-	3,115	ENSMUSG00000071533.11	protein_coding	76302	Pcnp	22.014967640	MGI:MGI:1923552	0.098272714	3.264835579	0.002457764	0.049537220
chr4	124,656,807	124,660,655	3,849	+	3,849	ENSMUSG00000090125.3	protein_coding	18991	Pou3f1	12.377273129	MGI:MGI:101896	0.188409542	3.264376975	0.002460805	0.049548498
chr9	108,936,633	108,949,623	12,991	+	4,135	ENSMUSG00000025651.14	protein_coding	22273	Uqcrc1	40.476349549	MGI:MGI:107876	0.084105355	3.263172412	0.002468807	0.049586311
chr12	98,746,964	98,787,753	40,790	+	7,891	ENSMUSG00000021012.16	protein_coding	75553	Zc3h14	12.739185528	MGI:MGI:1919824	0.087675559	3.262973601	0.002470130	0.049586311
chr14	4,182,576	4,204,895	22,320	+	1,994	ENSMUSG00000079391.10	protein_coding	101055754	Gm2974	2.855904221	MGI:MGI:3781152	0.197558023	3.263069671	0.002469491	0.049586311
chr11	62,316,426	62,458,541	142,116	-	12,811	ENSMUSG00000018501.17	protein_coding	20185	Ncor1	19.246199902	MGI:MGI:1349717	0.109006730	3.262057103	0.002476239	0.049659025
chr4	21,757,382	21,767,212	9,831	-	1,588	ENSMUSG00000028251.5	protein_coding	77032	Tstd3	6.434504892	MGI:MGI:1924282	-0.205440801	-3.260221020	0.002488519	0.049840266
chr9	101,105,084	101,251,795	146,712	-	12,455	ENSMUSG00000043154.15	protein_coding	235542	Ppp2r3a	6.307827407	MGI:MGI:2442104	0.107569118	3.259960496	0.002490267	0.049840266
chr12	46,701,075	46,704,216	3,142	-	3,142	ENSMUSG00000112358.1	TEC	102636931	Gm33869	0.340936877	MGI:MGI:5593028	0.400888497	3.258874596	0.002497562	0.049936239
